I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
19, 34, 14, -26, 2, 24, -14, 73, -1029, -575, -312, 4, 
19, 34, 14, -26, 2, 24, -14, 73, -1024, -575, -312, 4, 
19, 34, 14, -26, 2, 24, -14, 73, -1029, -580, -317, 4, 
19, 39, 19, -29, 0, 29, -9, 78, -1024, -585, -312, 4, 
14, 39, 24, -26, -4, 31, -9, 78, -1024, -590, -312, 4, 
14, 39, 24, -26, -4, 31, -9, 78, -1015, -585, -307, 4, 
14, 39, 24, -26, -4, 31, -14, 82, -1019, -585, -307, 4, 
14, 39, 24, -26, -4, 31, -9, 87, -1015, -585, -302, 9, 
14, 39, 24, -26, -4, 31, -4, 92, -1015, -585, -297, 14, 
14, 43, 29, -29, -7, 36, -4, 92, -1015, -580, -297, 14, 
14, 43, 29, -29, -7, 36, -4, 92, -1019, -580, -297, 9, 
9, 43, 34, -26, -12, 39, -9, 92, -1010, -580, -297, 9, 
9, 43, 34, -26, -12, 39, -9, 92, -1010, -580, -297, 9, 
9, 39, 29, -24, -9, 34, -9, 87, -1015, -580, -292, 9, 
9, 39, 29, -24, -9, 34, -9, 87, -1024, -585, -292, 9, 
9, 39, 29, -24, -9, 34, -4, 87, -1024, -590, -292, 9, 
9, 39, 29, -24, -9, 34, 0, 87, -1024, -595, -292, 9, 
9, 39, 29, -24, -9, 34, 0, 92, -1024, -595, -292, 9, 
4, 39, 34, -21, -14, 36, 0, 92, -1024, -595, -297, 9, 
4, 39, 34, -21, -14, 36, 0, 92, -1024, -595, -302, 9, 
0, 39, 39, -19, -19, 39, 0, 92, -1024, -595, -292, 9, 
0, 39, 39, -19, -19, 39, 0, 92, -1039, -610, -292, 9, 
0, 39, 39, -19, -19, 39, 9, 92, -1034, -600, -292, 14, 
0, 43, 43, -21, -21, 43, 9, 92, -1039, -600, -292, 14, 
0, 48, 48, -24, -24, 48, 14, 102, -1039, -595, -287, 19, 
-4, 48, 53, -21, -29, 51, 19, 102, -1039, -595, -287, 19, 
-4, 53, 58, -24, -31, 56, 29, 102, -1039, -590, -278, 24, 
-4, 48, 53, -21, -29, 51, 34, 102, -1044, -595, -278, 24, 
-4, 48, 53, -21, -29, 51, 34, 107, -1044, -595, -273, 24, 
-9, 48, 58, -19, -34, 53, 34, 107, -1044, -595, -273, 24, 
-9, 48, 58, -19, -34, 53, 34, 107, -1044, -595, -273, 24, 
-9, 43, 53, -17, -31, 48, 34, 102, -1058, -600, -273, 24, 
-14, 34, 48, -9, -31, 41, 34, 92, -1063, -605, -273, 19, 
-19, 29, 48, -4, -34, 39, 24, 87, -1068, -614, -273, 9, 
-19, 24, 43, -2, -31, 34, 19, 78, -1073, -619, -268, 4, 
-24, 9, 34, 7, -29, 21, 14, 68, -1083, -629, -278, -4, 
-24, 9, 34, 7, -29, 21, 9, 68, -1088, -634, -278, -4, 
-19, 4, 24, 7, -21, 14, 4, 53, -1102, -639, -278, -4, 
-14, 0, 14, 7, -14, 7, 0, 39, -1107, -644, -278, -4, 
-19, -4, 14, 12, -17, 4, -4, 24, -1117, -653, -283, -19, 
-19, -9, 9, 14, -14, 0, -4, 19, -1117, -658, -283, -19, 
-24, -14, 9, 19, -17, -2, -9, 9, -1137, -663, -287, -19, 
-29, -19, 9, 24, -19, -4, -9, 4, -1132, -668, -287, -19, 
-29, -24, 4, 26, -17, -9, -4, 4, -1137, -668, -292, -19, 
-29, -24, 4, 26, -17, -9, 0, 4, -1137, -668, -292, -19, 
-29, -24, 4, 26, -17, -9, 0, 4, -1137, -673, -292, -24, 
-29, -24, 4, 26, -17, -9, 0, 4, -1137, -673, -292, -29, 
-34, -29, 4, 31, -19, -12, 4, 0, -1141, -678, -292, -29, 
-34, -29, 4, 31, -19, -12, 4, -4, -1146, -678, -292, -24, 
-29, -29, 0, 29, -14, -14, 4, -4, -1151, -678, -287, -24, 
-29, -29, 0, 29, -14, -14, 4, -4, -1151, -678, -287, -24, 
-29, -24, 4, 26, -17, -9, 9, -4, -1156, -683, -287, -24, 
-34, -19, 14, 26, -24, -2, 9, -4, -1161, -683, -287, -24, 
-34, -19, 14, 26, -24, -2, 9, -4, -1161, -683, -287, -24, 
-34, -14, 19, 24, -26, 2, 9, -4, -1156, -683, -283, -19, 
-34, -14, 19, 24, -26, 2, 9, 0, -1161, -683, -283, -19, 
-29, -14, 14, 21, -21, 0, 9, 4, -1161, -678, -283, -19, 
-29, -14, 14, 21, -21, 0, 9, 4, -1161, -678, -278, -19, 
-29, -14, 14, 21, -21, 0, 9, 4, -1156, -678, -268, -19, 
-29, -9, 19, 19, -24, 4, 9, 9, -1161, -683, -268, -14, 
-29, -9, 19, 19, -24, 4, 14, 14, -1156, -678, -263, -14, 
-29, -9, 19, 19, -24, 4, 14, 29, -1156, -678, -263, -14, 
-39, -19, 19, 29, -29, 0, 34, 73, -1137, -678, -263, -19, 
-29, -78, -48, 53, 9, -63, 73, 156, -1102, -692, -287, -53, 
-19, -112, -92, 65, 36, -102, 92, 278, -995, -683, -292, -73, 
-4, -92, -87, 48, 41, -90, 78, 409, -824, -649, -278, -68, 
102, 58, -43, -80, 73, 7, 29, 624, -502, -512, -180, -4, 
248, 346, 97, -297, 75, 222, -63, 854, -200, -336, -4, 156, 
336, 639, 302, -488, 17, 470, -190, 883, -87, -185, 156, 326, 
375, 780, 405, -578, -14, 592, -326, 561, -283, -190, 190, 395, 
366, 854, 488, -610, -61, 671, -390, 29, -692, -219, 200, 429, 
273, 834, 561, -553, -143, 697, -405, -502, -1190, -287, 195, 439, 
180, 746, 566, -463, -192, 656, -375, -658, -1381, -390, 146, 414, 
43, 566, 522, -305, -239, 544, -214, -512, -1381, -458, 53, 341, 
-34, 268, 302, -117, -168, 285, -29, -409, -1381, -575, -112, 161, 
-48, 87, 136, -19, -92, 112, 29, -326, -1381, -658, -209, 43, 
-92, 39, 131, 26, -112, 85, 43, -253, -1381, -692, -224, 29, 
-122, -34, 87, 78, -104, 26, 68, -224, -1371, -732, -263, 9, 
-122, -92, 29, 107, -75, -31, 87, -224, -1351, -736, -307, -39, 
-102, -102, 0, 102, -51, -51, 87, -209, -1342, -741, -307, -63, 
-97, -87, 9, 92, -53, -39, 73, -175, -1332, -746, -302, -53, 
-87, -73, 14, 80, -51, -29, 48, -141, -1312, -741, -302, -43, 
-63, -63, 0, 63, -31, -31, 34, -97, -1278, -727, -292, -34, 
-39, -39, 0, 39, -19, -19, 14, -68, -1239, -727, -287, -34, 
-24, -19, 4, 21, -14, -7, 4, -43, -1229, -712, -273, -29, 
-19, -19, 0, 19, -9, -9, 0, -39, -1229, -712, -273, -29, 
-14, -19, -4, 17, -4, -12, 0, -34, -1215, -707, -273, -24, 
-14, -19, -4, 17, -4, -12, 0, -29, -1215, -707, -278, -24, 
-9, -19, -9, 14, 0, -14, 0, -24, -1215, -702, -278, -24, 
-14, -14, 0, 14, -7, -7, 0, -19, -1220, -702, -278, -29, 
-19, -14, 4, 17, -12, -4, 0, -19, -1220, -702, -278, -29, 
-19, -14, 4, 17, -12, -4, 0, -19, -1220, -702, -278, -29, 
-19, -14, 4, 17, -12, -4, 0, -19, -1220, -702, -283, -24, 
-19, -9, 9, 14, -14, 0, 0, -19, -1215, -702, -283, -24, 
-19, -4, 14, 12, -17, 4, 0, -19, -1215, -702, -283, -24, 
-19, -4, 14, 12, -17, 4, -4, -19, -1215, -712, -283, -24, 
-19, -4, 14, 12, -17, 4, -4, -14, -1215, -717, -283, -24, 
-19, -4, 14, 12, -17, 4, -4, -14, -1215, -717, -287, -29, 
-19, -4, 14, 12, -17, 4, -4, -14, -1215, -717, -287, -29, 
-19, -4, 14, 12, -17, 4, -4, -14, -1220, -722, -292, -29, 
-19, -4, 14, 12, -17, 4, -4, -14, -1220, -722, -292, -29, 
-24, -4, 19, 14, -21, 7, -4, -14, -1229, -722, -292, -29, 
-24, -4, 19, 14, -21, 7, -4, -9, -1229, -722, -292, -29, 
-29, -4, 24, 17, -26, 9, 0, -14, -1239, -727, -292, -29, 
-29, -4, 24, 17, -26, 9, 0, -14, -1239, -727, -292, -24, 
-29, -9, 19, 19, -24, 4, 4, -19, -1244, -727, -292, -24, 
-29, -14, 14, 21, -21, 0, 4, -19, -1249, -727, -297, -24, 
-39, -14, 24, 26, -31, 4, 4, -29, -1263, -732, -297, -24, 
-39, -14, 24, 26, -31, 4, 4, -34, -1268, -732, -297, -24, 
-39, -19, 19, 29, -29, 0, 4, -39, -1278, -736, -302, -19, 
-39, -19, 19, 29, -29, 0, 4, -43, -1283, -741, -302, -14, 
-43, -29, 14, 36, -29, -7, 4, -58, -1298, -746, -307, -14, 
-39, -29, 9, 34, -24, -9, 9, -63, -1312, -751, -307, -14, 
-43, -34, 9, 39, -26, -12, 9, -73, -1337, -756, -322, -19, 
-48, -39, 9, 43, -29, -14, 9, -82, -1346, -761, -322, -24, 
-53, -43, 9, 48, -31, -17, 9, -92, -1366, -761, -326, -29, 
-53, -48, 4, 51, -29, -21, 24, -97, -1381, -771, -331, -29, 
-63, -53, 9, 58, -36, -21, 24, -112, -1390, -780, -331, -34, 
-68, -58, 9, 63, -39, -24, 29, -122, -1400, -775, -336, -34, 
-68, -53, 14, 61, -41, -19, 34, -126, -1415, -780, -331, -29, 
-68, -48, 19, 58, -43, -14, 34, -126, -1415, -780, -326, -24, 
-63, -48, 14, 56, -39, -17, 34, -126, -1415, -785, -336, -24, 
-53, -48, 4, 51, -29, -21, 39, -126, -1415, -785, -326, -24, 
-48, -48, 0, 48, -24, -24, 39, -126, -1415, -785, -326, -29, 
-48, -39, 9, 43, -29, -14, 39, -122, -1410, -780, -322, -29, 
-43, -34, 9, 39, -26, -12, 29, -117, -1400, -780, -326, -29, 
-43, -29, 14, 36, -29, -7, 24, -107, -1385, -766, -317, -19, 
-39, -14, 24, 26, -31, 4, 34, -92, -1366, -766, -317, -14, 
-34, -9, 24, 21, -29, 7, 14, -82, -1342, -756, -312, -9, 
-19, 0, 19, 9, -19, 9, 9, -68, -1337, -746, -307, -4, 
-9, 9, 19, 0, -14, 14, 4, -53, -1307, -736, -302, 4, 
0, 9, 9, -4, -4, 9, -4, -39, -1288, -736, -302, 4, 
0, 19, 19, -9, -9, 19, -9, -19, -1268, -722, -297, 9, 
0, 24, 24, -12, -12, 24, -14, -4, -1249, -717, -292, 9, 
4, 34, 29, -19, -12, 31, -14, 14, -1224, -707, -287, 9, 
4, 34, 29, -19, -12, 31, -14, 24, -1210, -702, -287, 9, 
4, 34, 29, -19, -12, 31, -9, 43, -1195, -697, -287, 14, 
4, 34, 29, -19, -12, 31, -14, 48, -1185, -697, -287, 14, 
14, 39, 24, -26, -4, 31, -14, 58, -1171, -692, -278, 14, 
14, 34, 19, -24, -2, 26, -14, 63, -1166, -692, -283, 9, 
14, 34, 19, -24, -2, 26, -14, 68, -1161, -688, -278, 9, 
14, 34, 19, -24, -2, 26, -14, 73, -1161, -688, -278, 9, 
9, 34, 24, -21, -7, 29, -14, 78, -1151, -688, -273, 14, 
9, 34, 24, -21, -7, 29, -14, 82, -1146, -688, -268, 14, 
9, 34, 24, -21, -7, 29, -14, 82, -1137, -683, -263, 14, 
9, 34, 24, -21, -7, 29, -14, 82, -1137, -673, -263, 14, 
9, 34, 24, -21, -7, 29, -14, 82, -1127, -663, -258, 14, 
9, 34, 24, -21, -7, 29, -14, 82, -1127, -668, -263, 14, 
9, 39, 29, -24, -9, 34, -9, 87, -1122, -668, -263, 14, 
4, 39, 34, -21, -14, 36, -9, 87, -1122, -668, -263, 14, 
4, 39, 34, -21, -14, 36, -9, 87, -1107, -663, -258, 14, 
4, 39, 34, -21, -14, 36, -14, 92, -1107, -663, -253, 14, 
4, 39, 34, -21, -14, 36, -14, 92, -1102, -663, -248, 14, 
4, 39, 34, -21, -14, 36, -14, 97, -1102, -663, -248, 14, 
4, 43, 39, -24, -17, 41, -14, 102, -1098, -658, -248, 14, 
0, 43, 43, -21, -21, 43, -14, 102, -1098, -658, -248, 9, 
4, 43, 39, -24, -17, 41, -14, 102, -1088, -658, -248, 9, 
0, 43, 43, -21, -21, 43, -9, 97, -1088, -653, -248, 14, 
0, 48, 48, -24, -24, 48, -9, 97, -1093, -653, -253, 19, 
0, 48, 48, -24, -24, 48, -9, 97, -1093, -653, -248, 19, 
0, 48, 48, -24, -24, 48, -9, 97, -1093, -653, -244, 19, 
-4, 43, 48, -19, -26, 46, -9, 97, -1093, -653, -244, 14, 
-4, 39, 43, -17, -24, 41, -9, 92, -1088, -649, -248, 9, 
-9, 39, 48, -14, -29, 43, -9, 92, -1088, -649, -253, 9, 
-9, 39, 48, -14, -29, 43, -9, 92, -1083, -644, -244, 9, 
-9, 43, 53, -17, -31, 48, -9, 97, -1093, -653, -239, 9, 
-9, 48, 58, -19, -34, 53, 0, 102, -1083, -639, -234, 14, 
-9, 48, 58, -19, -34, 53, 0, 102, -1083, -639, -234, 14, 
-9, 48, 58, -19, -34, 53, 4, 112, -1078, -634, -229, 19, 
-19, 48, 68, -14, -43, 58, 14, 112, -1078, -634, -234, 19, 
-24, 53, 78, -14, -51, 65, 29, 112, -1078, -629, -229, 24, 
-24, 53, 78, -14, -51, 65, 34, 112, -1078, -629, -229, 24, 
-24, 58, 82, -17, -53, 70, 34, 117, -1073, -624, -224, 24, 
-29, 58, 87, -14, -58, 73, 34, 117, -1073, -624, -224, 24, 
-29, 58, 87, -14, -58, 73, 34, 117, -1073, -624, -224, 24, 
-29, 53, 82, -12, -56, 68, 34, 112, -1083, -624, -224, 24, 
-34, 43, 78, -4, -56, 61, 34, 102, -1083, -624, -224, 19, 
-39, 39, 78, 0, -58, 58, 24, 97, -1083, -634, -229, 9, 
-39, 34, 73, 2, -56, 53, 19, 87, -1083, -639, -229, 4, 
-43, 19, 63, 12, -53, 41, 14, 78, -1088, -644, -239, -4, 
-43, 19, 63, 12, -53, 41, 9, 78, -1088, -644, -239, -4, 
-43, 14, 58, 14, -51, 36, 4, 63, -1102, -649, -239, -4, 
-43, 9, 53, 17, -48, 31, 0, 48, -1107, -653, -239, -4, 
-48, 0, 48, 24, -48, 24, -4, 34, -1117, -658, -244, -19, 
-48, -9, 39, 29, -43, 14, -4, 29, -1117, -658, -244, -19, 
-53, -14, 39, 34, -46, 12, -4, 24, -1132, -658, -244, -24, 
-58, -19, 39, 39, -48, 9, 0, 24, -1122, -658, -239, -29, 
-63, -24, 39, 43, -51, 7, 4, 24, -1122, -658, -239, -29, 
-68, -24, 43, 46, -56, 9, 9, 24, -1117, -658, -234, -29, 
-68, -24, 43, 46, -56, 9, 9, 19, -1122, -663, -239, -29, 
-68, -24, 43, 46, -56, 9, 9, 14, -1127, -663, -244, -29, 
-73, -29, 43, 51, -58, 7, 14, 14, -1127, -663, -244, -29, 
-73, -29, 43, 51, -58, 7, 14, 14, -1127, -658, -244, -24, 
-68, -29, 39, 48, -53, 4, 14, 14, -1127, -658, -234, -24, 
-68, -29, 39, 48, -53, 4, 14, 14, -1122, -658, -229, -24, 
-68, -29, 39, 48, -53, 4, 14, 9, -1117, -658, -229, -19, 
-73, -29, 43, 51, -58, 7, 9, 4, -1112, -653, -229, -14, 
-73, -29, 43, 51, -58, 7, 9, 4, -1112, -649, -229, -14, 
-73, -24, 48, 48, -61, 12, 9, 4, -1107, -644, -224, -9, 
-73, -19, 53, 46, -63, 17, 9, 4, -1107, -644, -224, -9, 
-68, -14, 53, 41, -61, 19, 9, 4, -1102, -639, -224, -9, 
-73, -14, 58, 43, -65, 21, 9, 4, -1102, -639, -224, -9, 
-78, -14, 63, 46, -70, 24, 9, 4, -1098, -639, -219, -9, 
-78, -9, 68, 43, -73, 29, 9, 9, -1098, -639, -214, -4, 
-78, -9, 68, 43, -73, 29, 14, 14, -1088, -629, -204, -4, 
-78, -9, 68, 43, -73, 29, 14, 14, -1088, -629, -204, -4, 
-87, -19, 68, 53, -78, 24, 34, 43, -1068, -629, -204, -9, 
-87, -78, 9, 82, -48, -34, 73, 122, -1058, -649, -229, -43, 
-87, -112, -24, 100, -31, -68, 92, 239, -976, -644, -234, -63, 
-73, -122, -48, 97, -12, -85, 92, 370, -814, -619, -248, -68, 
34, 0, -34, -17, 34, -17, 58, 585, -502, -492, -180, -14, 
185, 297, 112, -241, 36, 204, -34, 873, -136, -297, 14, 146, 
278, 600, 322, -439, -21, 461, -161, 961, 39, -126, 195, 317, 
331, 761, 429, -546, -48, 595, -312, 658, -117, -122, 234, 390, 
336, 854, 517, -595, -90, 685, -390, 146, -488, -141, 248, 429, 
244, 858, 614, -551, -185, 736, -424, -468, -1063, -209, 253, 458, 
151, 795, 644, -473, -246, 719, -414, -707, -1332, -312, 214, 453, 
0, 614, 614, -307, -307, 614, -244, -561, -1337, -380, 122, 380, 
-92, 317, 409, -112, -251, 363, -48, -458, -1342, -497, -43, 200, 
-97, 126, 224, -14, -161, 175, 19, -361, -1342, -580, -146, 78, 
-131, 68, 200, 31, -165, 134, 43, -273, -1342, -614, -165, 58, 
-165, -14, 151, 90, -158, 68, 73, -239, -1327, -653, -209, 29, 
-170, -82, 87, 126, -129, 2, 97, -234, -1302, -658, -258, -29, 
-151, -97, 53, 124, -102, -21, 97, -224, -1302, -663, -258, -53, 
-146, -87, 58, 117, -102, -14, 82, -195, -1302, -668, -253, -43, 
-141, -73, 68, 107, -104, -2, 58, -161, -1283, -663, -253, -34, 
-122, -63, 58, 92, -90, -2, 43, -117, -1249, -649, -244, -24, 
-97, -34, 63, 65, -80, 14, 24, -82, -1210, -644, -239, -24, 
-82, -9, 73, 46, -78, 31, 14, -53, -1200, -624, -224, -19, 
-78, -9, 68, 43, -73, 29, 9, -43, -1200, -624, -224, -19, 
-73, -9, 63, 41, -68, 26, 9, -34, -1185, -619, -224, -14, 
-73, -9, 63, 41, -68, 26, 9, -29, -1190, -619, -229, -9, 
-68, -9, 58, 39, -63, 24, 9, -24, -1195, -614, -229, -4, 
-68, -4, 63, 36, -65, 29, 9, -19, -1205, -610, -229, -9, 
-68, -4, 63, 36, -65, 29, 9, -19, -1210, -605, -229, -9, 
-63, -4, 58, 34, -61, 26, 9, -19, -1210, -605, -224, -9, 
-58, -4, 53, 31, -56, 24, 9, -19, -1210, -605, -224, -4, 
-58, -4, 53, 31, -56, 24, 9, -19, -1210, -600, -224, -9, 
-58, -4, 53, 31, -56, 24, 9, -19, -1215, -595, -224, -14, 
-58, -4, 53, 31, -56, 24, 4, -19, -1220, -605, -224, -14, 
-58, -4, 53, 31, -56, 24, 4, -14, -1224, -610, -224, -14, 
-58, -4, 53, 31, -56, 24, 4, -19, -1224, -610, -229, -19, 
-58, -4, 53, 31, -56, 24, 4, -24, -1224, -610, -229, -19, 
-58, -4, 53, 31, -56, 24, 4, -24, -1234, -614, -234, -19, 
-58, -4, 53, 31, -56, 24, 4, -24, -1239, -614, -234, -19, 
-63, -4, 58, 34, -61, 26, 4, -24, -1249, -614, -234, -19, 
-63, -4, 58, 34, -61, 26, 4, -19, -1249, -614, -234, -19, 
-63, -9, 53, 36, -58, 21, 9, -24, -1263, -614, -234, -24, 
-58, -14, 43, 36, -51, 14, 9, -24, -1268, -610, -234, -24, 
-58, -14, 43, 36, -51, 14, 14, -29, -1273, -610, -234, -24, 
-58, -14, 43, 36, -51, 14, 14, -29, -1278, -610, -239, -24, 
-68, -14, 53, 41, -61, 19, 14, -39, -1293, -614, -239, -24, 
-68, -14, 53, 41, -61, 19, 14, -43, -1298, -614, -239, -24, 
-63, -19, 43, 41, -53, 12, 14, -48, -1317, -614, -244, -24, 
-58, -19, 39, 39, -48, 9, 14, -53, -1332, -614, -244, -24, 
-68, -29, 39, 48, -53, 4, 14, -68, -1346, -619, -248, -24, 
-68, -29, 39, 48, -53, 4, 19, -73, -1361, -624, -248, -24, 
-73, -34, 39, 53, -56, 2, 19, -82, -1385, -629, -263, -24, 
-78, -39, 39, 58, -58, 0, 19, -92, -1395, -634, -263, -24, 
-82, -43, 39, 63, -61, -2, 14, -102, -1420, -629, -268, -29, 
-82, -48, 34, 65, -58, -7, 24, -107, -1439, -634, -273, -29, 
-87, -53, 34, 70, -61, -9, 24, -122, -1454, -644, -273, -34, 
-87, -58, 29, 73, -58, -14, 29, -131, -1468, -639, -278, -34, 
-87, -58, 29, 73, -58, -14, 34, -141, -1493, -644, -278, -34, 
-87, -58, 29, 73, -58, -14, 34, -146, -1503, -644, -278, -34, 
-87, -58, 29, 73, -58, -14, 34, -146, -1503, -644, -287, -34, 
-82, -58, 24, 70, -53, -17, 39, -146, -1503, -639, -278, -34, 
-78, -58, 19, 68, -48, -19, 34, -146, -1507, -639, -278, -34, 
-78, -48, 29, 63, -53, -9, 29, -141, -1507, -634, -273, -29, 
-68, -43, 24, 56, -46, -9, 19, -136, -1503, -634, -278, -29, 
-63, -39, 24, 51, -43, -7, 14, -126, -1493, -619, -268, -19, 
-58, -24, 34, 41, -46, 4, 24, -107, -1473, -614, -268, -19, 
-53, -19, 34, 36, -43, 7, 4, -92, -1449, -600, -263, -19, 
-39, -9, 29, 24, -34, 9, 0, -78, -1444, -590, -253, -19, 
-29, 0, 29, 14, -29, 14, -4, -63, -1415, -580, -244, -14, 
-19, 0, 19, 9, -19, 9, -9, -48, -1395, -575, -244, -14, 
-19, 9, 29, 4, -24, 19, -9, -29, -1376, -556, -239, -9, 
-14, 14, 29, 0, -21, 21, -14, -14, -1361, -551, -234, -9, 
-4, 24, 29, -9, -17, 26, -14, 4, -1342, -541, -229, -9, 
-4, 24, 29, -9, -17, 26, -19, 9, -1327, -536, -224, -9, 
-4, 24, 29, -9, -17, 26, -19, 24, -1312, -531, -219, -4, 
-4, 24, 29, -9, -17, 26, -24, 29, -1307, -527, -219, -4, 
4, 29, 24, -17, -9, 26, -24, 39, -1298, -517, -209, -4, 
9, 24, 14, -17, -2, 19, -24, 48, -1293, -517, -219, -4, 
14, 24, 9, -19, 2, 17, -24, 58, -1288, -512, -219, 0, 
14, 24, 9, -19, 2, 17, -24, 63, -1288, -512, -219, -4, 
9, 24, 14, -17, -2, 19, -24, 68, -1278, -512, -214, -4, 
9, 24, 14, -17, -2, 19, -24, 73, -1283, -512, -214, -4, 
9, 24, 14, -17, -2, 19, -24, 73, -1283, -507, -214, -4, 
9, 24, 14, -17, -2, 19, -24, 73, -1283, -502, -214, -4, 
9, 24, 14, -17, -2, 19, -24, 73, -1273, -497, -209, -4, 
9, 24, 14, -17, -2, 19, -24, 73, -1278, -497, -209, -4, 
9, 29, 19, -19, -4, 24, -19, 78, -1278, -492, -204, -4, 
9, 34, 24, -21, -7, 29, -19, 78, -1283, -492, -209, -4, 
14, 39, 24, -26, -4, 31, -19, 78, -1273, -488, -209, -4, 
14, 39, 24, -26, -4, 31, -24, 78, -1278, -488, -209, -4, 
14, 39, 24, -26, -4, 31, -24, 73, -1278, -488, -209, -4, 
14, 39, 24, -26, -4, 31, -24, 73, -1283, -488, -204, -4, 
14, 43, 29, -29, -7, 36, -24, 73, -1283, -483, -200, -4, 
14, 43, 29, -29, -7, 36, -24, 73, -1283, -483, -200, -9, 
24, 43, 19, -34, 2, 31, -24, 73, -1273, -483, -200, -9, 
24, 39, 14, -31, 4, 26, -19, 68, -1278, -473, -200, -9, 
29, 39, 9, -34, 9, 24, -19, 68, -1288, -468, -204, -9, 
29, 39, 9, -34, 9, 24, -19, 68, -1288, -468, -204, -9, 
29, 39, 9, -34, 9, 24, -19, 68, -1288, -468, -204, -9, 
24, 39, 14, -31, 4, 26, -19, 68, -1293, -463, -204, -4, 
19, 39, 19, -29, 0, 29, -19, 63, -1293, -458, -209, 0, 
19, 39, 19, -29, 0, 29, -19, 63, -1298, -458, -214, 0, 
19, 39, 19, -29, 0, 29, -19, 63, -1298, -458, -204, 0, 
19, 39, 19, -29, 0, 29, -19, 63, -1312, -468, -200, 0, 
19, 39, 19, -29, 0, 29, -9, 63, -1307, -453, -195, 4, 
19, 39, 19, -29, 0, 29, -9, 63, -1312, -453, -195, 4, 
19, 39, 19, -29, 0, 29, -4, 73, -1312, -448, -190, 9, 
9, 39, 29, -24, -9, 34, 0, 78, -1312, -448, -185, 9, 
4, 43, 39, -24, -17, 41, 9, 82, -1312, -444, -170, 14, 
4, 43, 39, -24, -17, 41, 14, 82, -1317, -439, -170, 14, 
4, 48, 43, -26, -19, 46, 14, 87, -1317, -429, -165, 14, 
0, 48, 48, -24, -24, 48, 14, 87, -1317, -424, -165, 14, 
0, 48, 48, -24, -24, 48, 14, 87, -1317, -419, -165, 14, 
0, 43, 43, -21, -21, 43, 14, 82, -1327, -419, -165, 19, 
-4, 34, 39, -14, -21, 36, 14, 73, -1327, -419, -165, 19, 
-9, 29, 39, -9, -24, 34, 9, 68, -1337, -424, -170, 9, 
-9, 24, 34, -7, -21, 29, 9, 58, -1346, -424, -170, 4, 
-9, 9, 19, 0, -14, 14, 4, 48, -1356, -429, -180, -4, 
-4, 9, 14, -2, -9, 12, 0, 48, -1361, -429, -180, -4, 
-4, 4, 9, 0, -7, 7, -4, 34, -1371, -434, -180, -4, 
-4, 0, 4, 2, -4, 2, -9, 19, -1371, -439, -180, -4, 
-9, -4, 4, 7, -7, 0, -14, 0, -1385, -444, -185, -19, 
-9, -9, 0, 9, -4, -4, -14, -9, -1390, -444, -185, -19, 
-9, -14, -4, 12, -2, -9, -19, -14, -1410, -439, -190, -24, 
-9, -19, -9, 14, 0, -14, -19, -14, -1405, -434, -190, -29, 
-14, -24, -9, 19, -2, -17, -14, -14, -1410, -434, -190, -29, 
-19, -24, -4, 21, -7, -14, -9, -14, -1410, -434, -185, -29, 
-19, -24, -4, 21, -7, -14, -9, -14, -1415, -434, -185, -29, 
-19, -24, -4, 21, -7, -14, -9, -14, -1420, -429, -185, -29, 
-24, -29, -4, 26, -9, -17, -4, -14, -1420, -429, -185, -34, 
-24, -29, -4, 26, -9, -17, -4, -14, -1420, -424, -185, -34, 
-19, -29, -9, 24, -4, -19, -4, -14, -1424, -424, -180, -34, 
-19, -29, -9, 24, -4, -19, -4, -14, -1424, -424, -180, -34, 
-19, -29, -9, 24, -4, -19, 0, -14, -1429, -424, -180, -34, 
-24, -29, -4, 26, -9, -17, 0, -14, -1434, -419, -180, -34, 
-24, -29, -4, 26, -9, -17, 0, -9, -1434, -414, -180, -34, 
-24, -24, 0, 24, -12, -12, 0, -4, -1429, -409, -175, -29, 
-24, -24, 0, 24, -12, -12, 0, -4, -1429, -409, -170, -29, 
-19, -24, -4, 21, -7, -14, 0, -4, -1424, -405, -165, -29, 
-19, -24, -4, 21, -7, -14, 0, -4, -1429, -400, -165, -29, 
-19, -24, -4, 21, -7, -14, 0, -4, -1429, -395, -161, -29, 
-19, -19, 0, 19, -9, -9, 0, 0, -1429, -395, -161, -24, 
-19, -19, 0, 19, -9, -9, 4, 4, -1420, -385, -156, -24, 
-19, -9, 9, 14, -14, 0, 4, -4, -1429, -385, -156, -24, 
-29, -9, 19, 19, -24, 4, 24, 14, -1420, -385, -156, -29, 
-29, -78, -48, 53, 9, -63, 63, 82, -1434, -405, -185, -63, 
-29, -122, -92, 75, 31, -107, 82, 190, -1376, -400, -195, -82, 
-34, -161, -126, 97, 46, -143, 87, 297, -1234, -395, -219, -107, 
53, -68, -122, 7, 87, -95, 58, 488, -941, -287, -161, -73, 
214, 239, 24, -226, 95, 131, -34, 854, -507, -63, 48, 102, 
317, 551, 234, -434, 41, 392, -161, 1019, -263, 136, 244, 287, 
390, 736, 346, -563, 21, 541, -326, 746, -356, 141, 287, 370, 
414, 854, 439, -634, -12, 646, -419, 263, -663, 122, 307, 419, 
331, 888, 556, -610, -112, 722, -463, -448, -1332, 53, 326, 458, 
248, 854, 605, -551, -178, 729, -463, -785, -1693, -48, 302, 463, 
