I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-380, -195, 185, 287, -283, -4, 439, -141, -141, -185, -170, -122, 
-453, -258, 195, 356, -324, -31, 527, -73, -92, -175, -170, -170, 
-488, -278, 209, 383, -348, -34, 575, -53, -34, -131, -165, -161, 
-492, -287, 204, 390, -348, -41, 619, -43, -39, -107, -151, -151, 
-507, -307, 200, 407, -353, -53, 653, -39, -43, -117, -151, -161, 
-522, -331, 190, 427, -356, -70, 668, -39, -53, -122, -156, -161, 
-551, -390, 161, 470, -356, -114, 673, -43, -87, -151, -185, -180, 
-546, -424, 122, 485, -334, -151, 653, -43, -112, -175, -200, -200, 
-439, -361, 78, 400, -258, -141, 531, -58, -136, -180, -204, -195, 
-297, -229, 68, 263, -183, -80, 346, -48, -112, -146, -151, -151, 
-214, -117, 97, 165, -156, -9, 248, 9, -39, -58, -87, -78, 
-170, -73, 97, 122, -134, 12, 224, 43, 9, -9, -43, -39, 
-156, -53, 102, 104, -129, 24, 195, 48, 14, -9, -43, -39, 
-131, -48, 82, 90, -107, 17, 161, 53, 14, -19, -43, -39, 
-122, -43, 78, 82, -100, 17, 141, 53, 24, -14, -34, -29, 
-117, -39, 78, 78, -97, 19, 141, 58, 24, -9, -34, -29, 
-112, -24, 87, 68, -100, 31, 141, 63, 24, -4, -29, -24, 
-107, -19, 87, 63, -97, 34, 136, 63, 24, 0, -24, -24, 
-102, -9, 92, 56, -97, 41, 131, 63, 34, 4, -14, -24, 
-102, -4, 97, 53, -100, 46, 131, 68, 34, 4, -14, -29, 
-97, -4, 92, 51, -95, 43, 131, 63, 34, 4, -19, -24, 
-92, -4, 87, 48, -90, 41, 131, 68, 39, 4, -19, -24, 
-92, -4, 87, 48, -90, 41, 126, 68, 39, 4, -14, -24, 
-87, -9, 78, 48, -82, 34, 126, 68, 43, 9, -14, -24, 
-92, -9, 82, 51, -87, 36, 126, 73, 43, 9, -14, -24, 
-92, -4, 87, 48, -90, 41, 126, 82, 48, 9, -14, -24, 
-92, -4, 87, 48, -90, 41, 126, 82, 48, 4, -14, -19, 
-92, 0, 92, 46, -92, 46, 126, 82, 48, 4, -14, -19, 
-92, 0, 92, 46, -92, 46, 126, 87, 53, 4, -14, -19, 
-92, 0, 92, 46, -92, 46, 126, 87, 53, 9, -14, -19, 
-92, 0, 92, 46, -92, 46, 126, 92, 48, 9, -9, -19, 
-87, 0, 87, 43, -87, 43, 126, 97, 48, 14, -9, -19, 
-82, 0, 82, 41, -82, 41, 126, 92, 48, 9, -9, -19, 
-78, -4, 73, 41, -75, 34, 131, 87, 53, 4, -14, -14, 
-78, 4, 82, 36, -80, 43, 131, 97, 48, 9, -14, -14, 
-73, 4, 78, 34, -75, 41, 131, 97, 48, 9, -14, -14, 
-78, 4, 82, 36, -80, 43, 131, 97, 48, 9, -9, -14, 
-82, 4, 87, 39, -85, 46, 131, 97, 53, 9, -9, -14, 
-78, 4, 82, 36, -80, 43, 131, 102, 53, 9, -9, -9, 
-78, 0, 78, 39, -78, 39, 131, 102, 53, 4, -9, -9, 
-73, 4, 78, 34, -75, 41, 126, 102, 48, 4, -9, -9, 
-73, 4, 78, 34, -75, 41, 122, 102, 43, 4, -14, -9, 
-73, 4, 78, 34, -75, 41, 117, 102, 39, 0, -14, -9, 
-68, 9, 78, 29, -73, 43, 117, 102, 34, 0, -14, -14, 
-63, 9, 73, 26, -68, 41, 122, 107, 34, -4, -14, -14, 
-58, 14, 73, 21, -65, 43, 122, 107, 34, -4, -14, -9, 
-48, 19, 68, 14, -58, 43, 117, 112, 34, -4, -14, -9, 
-29, 24, 53, 2, -41, 39, 112, 117, 34, -14, -14, -9, 
-29, 19, 48, 4, -39, 34, 112, 112, 29, -9, -19, -4, 
-24, 14, 39, 4, -31, 26, 107, 112, 24, -9, -19, -4, 
-19, 24, 43, -2, -31, 34, 102, 107, 24, -14, -14, -4, 
-19, 29, 48, -4, -34, 39, 97, 107, 19, -19, -19, -4, 
-14, 29, 43, -7, -29, 36, 92, 112, 9, -19, -19, -4, 
-4, 29, 34, -12, -19, 31, 87, 117, 9, -19, -19, -9, 
9, 29, 19, -19, -4, 24, 73, 117, 4, -19, -19, -4, 
19, 39, 19, -29, 0, 29, 73, 122, 4, -19, -19, 0, 
34, 39, 4, -36, 14, 21, 63, 126, 9, -19, -19, 0, 
53, 39, -14, -46, 34, 12, 58, 131, 4, -19, -19, 4, 
58, 48, -9, -53, 34, 19, 58, 136, 4, -19, -14, 4, 
68, 58, -9, -63, 39, 24, 53, 146, 4, -19, -9, 14, 
82, 58, -24, -70, 53, 17, 43, 151, 4, -14, -9, 14, 
92, 68, -24, -80, 58, 21, 39, 156, 4, -9, -4, 19, 
117, 73, -43, -95, 80, 14, 24, 161, 9, -4, -4, 19, 
136, 78, -58, -107, 97, 9, 9, 165, 14, 0, 4, 24, 
146, 87, -58, -117, 102, 14, 0, 175, 24, 4, 14, 39, 
156, 92, -63, -124, 109, 14, 0, 190, 29, 19, 24, 53, 
165, 107, -58, -136, 112, 24, -9, 195, 39, 29, 34, 53, 
185, 126, -58, -156, 122, 34, -14, 200, 43, 39, 53, 63, 
190, 131, -58, -161, 124, 36, -19, 214, 58, 53, 63, 78, 
204, 131, -73, -168, 139, 29, -29, 224, 68, 68, 73, 82, 
204, 146, -58, -175, 131, 43, -34, 229, 87, 82, 92, 97, 
200, 161, -39, -180, 119, 61, -34, 229, 102, 102, 112, 107, 
209, 161, -48, -185, 129, 56, -34, 229, 112, 112, 117, 117, 
209, 170, -39, -190, 124, 65, -34, 229, 122, 117, 126, 126, 
200, 170, -29, -185, 114, 70, -39, 214, 126, 126, 136, 136, 
190, 170, -19, -180, 104, 75, -43, 204, 131, 126, 131, 136, 
180, 170, -9, -175, 95, 80, -43, 190, 126, 136, 136, 136, 
175, 170, -4, -173, 90, 82, -43, 180, 126, 141, 141, 141, 
170, 161, -9, -165, 90, 75, -39, 165, 122, 141, 136, 136, 
165, 156, -9, -161, 87, 73, -39, 156, 112, 136, 131, 131, 
161, 151, -9, -156, 85, 70, -39, 131, 102, 126, 131, 131, 
151, 136, -14, -143, 82, 61, -39, 107, 92, 112, 122, 126, 
136, 126, -9, -131, 73, 58, -29, 92, 82, 112, 112, 122, 
122, 122, 0, -122, 61, 61, -24, 87, 73, 107, 107, 117, 
107, 112, 4, -109, 51, 58, -24, 73, 68, 102, 102, 117, 
87, 107, 19, -97, 34, 63, -24, 63, 58, 97, 97, 112, 
78, 82, 4, -80, 36, 43, -24, 48, 48, 87, 92, 102, 
68, 63, -4, -65, 36, 29, -24, 34, 39, 78, 87, 92, 
53, 58, 4, -56, 24, 31, -19, 19, 24, 68, 78, 87, 
34, 43, 9, -39, 12, 26, -19, 9, 19, 58, 68, 82, 
29, 39, 9, -34, 9, 24, -24, 4, 9, 53, 58, 78, 
24, 24, 0, -24, 12, 12, -24, -4, 0, 48, 48, 68, 
19, 24, 4, -21, 7, 14, -24, -9, -9, 39, 43, 63, 
14, 14, 0, -14, 7, 7, -19, -14, -14, 29, 39, 58, 
9, 4, -4, -7, 7, 0, -14, -14, -14, 24, 34, 58, 
4, 0, -4, -2, 4, -2, -14, -19, -9, 19, 29, 53, 
0, -4, -4, 2, 2, -4, -9, -19, -9, 19, 24, 53, 
0, -4, -4, 2, 2, -4, -9, -19, -14, 19, 19, 48, 
-4, -9, -4, 7, 0, -7, 0, -19, -14, 14, 19, 39, 
-4, -14, -9, 9, 2, -12, 4, -19, -19, 14, 14, 34, 
-9, -14, -4, 12, -2, -9, 9, -19, -19, 14, 14, 34, 
-9, -19, -9, 14, 0, -14, 9, -14, -19, 14, 9, 34, 
-14, -24, -9, 19, -2, -17, 9, -14, -14, 4, 4, 34, 
-14, -24, -9, 19, -2, -17, 9, -14, -14, 0, 0, 29, 
-14, -24, -9, 19, -2, -17, 9, -9, -19, 0, 0, 19, 
-14, -29, -14, 21, 0, -21, 14, -9, -24, 0, 0, 14, 
-19, -34, -14, 26, -2, -24, 14, -9, -24, -4, 0, 14, 
-19, -34, -14, 26, -2, -24, 14, -4, -24, -9, -4, 14, 
-19, -34, -14, 26, -2, -24, 14, -4, -24, -9, -4, 14, 
-19, -34, -14, 26, -2, -24, 14, -4, -24, -9, -4, 14, 
-19, -34, -14, 26, -2, -24, 14, 0, -19, -9, -4, 14, 
-19, -29, -9, 24, -4, -19, 14, 0, -14, -9, -4, 14, 
-14, -24, -9, 19, -2, -17, 14, 0, -14, -9, 0, 14, 
-9, -24, -14, 17, 2, -19, 14, 0, -19, -9, 0, 9, 
-4, -19, -14, 12, 4, -17, 9, 0, -19, -4, 0, 9, 
0, -14, -14, 7, 7, -14, 4, 0, -19, 0, 0, 9, 
0, -14, -14, 7, 7, -14, 4, 0, -19, 0, 0, 9, 
0, -14, -14, 7, 7, -14, 0, 0, -19, 0, 0, 9, 
0, -14, -14, 7, 7, -14, 0, 0, -14, 0, 0, 9, 
0, -9, -9, 4, 4, -9, 0, -4, -14, 0, 0, 9, 
4, -9, -14, 2, 9, -12, -4, -4, -14, -4, -4, 0, 
4, -9, -14, 2, 9, -12, -4, -4, -14, -4, -4, -4, 
4, -9, -14, 2, 9, -12, -4, -9, -19, -9, 0, -4, 
4, -9, -14, 2, 9, -12, -4, -9, -19, -9, 0, -4, 
4, -14, -19, 4, 12, -17, -4, -9, -19, -9, 0, -4, 
0, -19, -19, 9, 9, -19, -9, -19, -24, -9, 0, -4, 
0, -14, -14, 7, 7, -14, -14, -19, -24, -9, 0, -4, 
0, -14, -14, 7, 7, -14, -14, -14, -24, -9, 0, -4, 
-4, -9, -4, 7, 0, -7, -14, -19, -19, -9, 0, -4, 
-4, -9, -4, 7, 0, -7, -14, -24, -14, -9, 0, -4, 
-4, -14, -9, 9, 2, -12, -14, -24, -19, -14, 0, -9, 
-4, -14, -9, 9, 2, -12, -14, -24, -19, -14, 0, -9, 
-4, -14, -9, 9, 2, -12, -19, -29, -24, -14, 0, -9, 
-4, -14, -9, 9, 2, -12, -24, -29, -24, -14, -4, -9, 
-4, -14, -9, 9, 2, -12, -29, -34, -24, -14, -4, -9, 
-4, -14, -9, 9, 2, -12, -29, -39, -24, -14, -4, -9, 
-4, -14, -9, 9, 2, -12, -29, -39, -24, -14, -4, -9, 
-4, -14, -9, 9, 2, -12, -29, -43, -29, -14, -4, -9, 
-4, -14, -9, 9, 2, -12, -29, -43, -29, -19, -4, -9, 
-4, -9, -4, 7, 0, -7, -34, -43, -29, -19, -4, -9, 
-4, -9, -4, 7, 0, -7, -34, -43, -29, -19, -4, -9, 
-4, -9, -4, 7, 0, -7, -34, -43, -29, -19, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -43, -29, -19, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -48, -29, -19, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -43, -24, -19, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -39, -19, -24, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -39, -14, -24, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -39, -14, -19, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -43, -14, -19, -9, -9, 
-4, -9, -4, 7, 0, -7, -39, -48, -14, -19, -9, -9, 
-4, -14, -9, 9, 2, -12, -43, -48, -14, -19, -9, -9, 
-4, -19, -14, 12, 4, -17, -43, -48, -14, -19, -9, -9, 
-9, -14, -4, 12, -2, -9, -43, -48, -19, -19, -9, -9, 
-14, -14, 0, 14, -7, -7, -43, -48, -19, -19, -9, -9, 
-14, -14, 0, 14, -7, -7, -43, -48, -19, -19, -9, -9, 
-14, -14, 0, 14, -7, -7, -43, -48, -19, -19, -9, -9, 
-14, -19, -4, 17, -4, -12, -39, -48, -14, -19, -9, -9, 
-14, -19, -4, 17, -4, -12, -34, -48, -14, -19, -9, -9, 
-14, -19, -4, 17, -4, -12, -34, -48, -14, -19, -9, -9, 
-9, -19, -9, 14, 0, -14, -34, -48, -14, -24, -9, -9, 
-9, -19, -9, 14, 0, -14, -34, -48, -14, -24, -9, -9, 
-4, -19, -14, 12, 4, -17, -39, -48, -14, -24, -9, -9, 
-4, -14, -9, 9, 2, -12, -39, -48, -14, -24, -9, -9, 
-9, -14, -4, 12, -2, -9, -39, -48, -14, -24, -14, -9, 
-14, -14, 0, 14, -7, -7, -39, -48, -9, -19, -14, -9, 
-19, -14, 4, 17, -12, -4, -39, -48, -4, -14, -14, -9, 
-19, -14, 4, 17, -12, -4, -39, -43, -4, -14, -9, -9, 
-19, -14, 4, 17, -12, -4, -34, -43, 0, -9, -9, -9, 
-19, -9, 9, 14, -14, 0, -29, -39, 0, -9, -9, -4, 
-19, -9, 9, 14, -14, 0, -29, -39, 0, -9, -9, 0, 
-14, -9, 4, 12, -9, -2, -29, -39, 0, -9, -9, 0, 
-9, -9, 0, 9, -4, -4, -29, -39, 0, -9, -9, 0, 
-9, -9, 0, 9, -4, -4, -29, -39, -4, -9, -9, 0, 
-9, -9, 0, 9, -4, -4, -29, -39, -9, -9, -9, 0, 
-9, -9, 0, 9, -4, -4, -29, -39, -9, -9, -9, -4, 
-9, -9, 0, 9, -4, -4, -29, -39, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -29, -39, -4, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -29, -39, 0, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -24, -39, 0, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -39, 0, -9, -9, -9, 
-9, -14, -4, 12, -2, -9, -19, -39, -4, -9, -9, -9, 
-9, -19, -9, 14, 0, -14, -19, -39, -9, -9, -9, -9, 
-9, -19, -9, 14, 0, -14, -19, -34, -9, -9, -9, -9, 
-9, -19, -9, 14, 0, -14, -19, -29, -9, -9, -9, -9, 
-9, -14, -4, 12, -2, -9, -19, -29, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -29, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -29, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -29, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -29, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -29, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -24, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -19, -19, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -14, -19, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -9, -19, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -9, -19, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -9, -19, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -4, -14, -9, -4, -9, -9, 
-9, -9, 0, 9, -4, -4, 0, -9, -9, 0, -9, -9, 
-9, 0, 9, 4, -9, 4, 4, -4, -4, 0, -4, -4, 
-4, 4, 9, 0, -7, 7, 9, 0, 0, 4, 0, 0, 
-4, 14, 19, -4, -12, 17, 14, 0, 9, 9, 9, 9, 
-4, 24, 29, -9, -17, 26, 24, 4, 19, 14, 14, 14, 
0, 39, 39, -19, -19, 39, 29, 14, 24, 24, 24, 19, 
4, 39, 34, -21, -14, 36, 39, 19, 29, 29, 24, 24, 
4, 53, 48, -29, -21, 51, 43, 24, 39, 34, 34, 29, 
14, 78, 63, -46, -24, 70, 48, 34, 53, 53, 43, 34, 
19, 87, 68, -53, -24, 78, 43, 39, 63, 58, 48, 48, 
24, 82, 58, -53, -17, 70, 39, 43, 68, 63, 48, 53, 
34, 82, 48, -58, -7, 65, 29, 43, 58, 58, 48, 48, 
39, 78, 39, -58, 0, 58, 14, 43, 48, 53, 43, 43, 
39, 73, 34, -56, 2, 53, 0, 29, 48, 48, 39, 43, 
39, 68, 29, -53, 4, 48, -24, 9, 29, 34, 34, 34, 
48, 68, 19, -58, 14, 43, -39, -4, 19, 19, 24, 29, 
53, 68, 14, -61, 19, 41, -43, -9, -4, 4, 14, 24, 
48, 68, 19, -58, 14, 43, -58, -24, -4, 4, 9, 24, 
39, 58, 19, -48, 9, 39, -58, -34, -14, -9, 4, 19, 
39, 43, 4, -41, 17, 24, -63, -39, -19, -14, -4, 14, 
29, 39, 9, -34, 9, 24, -63, -34, -14, -14, 0, 9, 
24, 29, 4, -26, 9, 17, -58, -34, -19, -14, 0, 9, 
24, 24, 0, -24, 12, 12, -53, -34, -19, -14, 0, 9, 
29, 19, -9, -24, 19, 4, -53, -34, -24, -24, -9, 4, 
34, 4, -29, -19, 31, -12, -53, -43, -29, -34, -19, 0, 
43, -4, -48, -19, 46, -26, -58, -48, -43, -39, -29, -4, 
48, -4, -53, -21, 51, -29, -63, -53, -48, -43, -29, -9, 
34, -19, -53, -7, 43, -36, -58, -48, -48, -39, -34, -19, 
14, -19, -34, 2, 24, -26, -48, -43, -43, -29, -34, -19, 
-9, -19, -9, 14, 0, -14, -39, -39, -34, -24, -29, -14, 
-34, -19, 14, 26, -24, -2, -9, -19, -14, -14, -24, -9, 
-34, -14, 19, 24, -26, 2, 0, -14, -9, -4, -14, -4, 
-29, -14, 14, 21, -21, 0, 0, -9, -9, -4, -14, -4, 
-34, -14, 19, 24, -26, 2, 4, -9, -9, -9, -14, -9, 
-34, -14, 19, 24, -26, 2, 4, -9, -9, -14, -14, -14, 
-34, -24, 9, 29, -21, -7, 4, -9, -9, -14, -14, -14, 
-39, -24, 14, 31, -26, -4, 4, -9, -9, -14, -14, -14, 
-39, -24, 14, 31, -26, -4, 4, -9, -9, -14, -14, -19, 
-39, -24, 14, 31, -26, -4, 4, -4, -9, -14, -14, -19, 
-43, -24, 19, 34, -31, -2, 4, -4, -9, -14, -14, -19, 
-43, -24, 19, 34, -31, -2, 0, -4, -9, -14, -14, -19, 
-43, -29, 14, 36, -29, -7, 0, -4, -9, -14, -14, -19, 
-43, -34, 9, 39, -26, -12, 0, 0, -9, -14, -14, -19, 
-53, -53, 0, 53, -26, -26, 19, 9, -4, -24, -24, -24, 
-78, -73, 4, 75, -41, -34, 53, 19, 0, -24, -34, -39, 
-73, -73, 0, 73, -36, -36, 97, 82, 63, 24, -9, -34, 
-73, -39, 34, 56, -53, -2, 180, 229, 190, 122, 43, -9, 
-14, 82, 97, -34, -56, 90, 244, 483, 468, 351, 219, 122, 
126, 312, 185, -219, -29, 248, 248, 795, 844, 702, 507, 336, 
341, 590, 248, -466, 46, 419, 244, 1117, 1224, 1058, 810, 570, 
585, 917, 331, -751, 126, 624, 253, 1551, 1747, 1488, 1156, 829, 
761, 1210, 448, -985, 156, 829, 131, 1644, 1952, 1708, 1376, 1044, 
927, 1532, 605, -1229, 161, 1068, -151, 1424, 1854, 1742, 1517, 1259, 
951, 1634, 683, -1293, 134, 1159, -439, 824, 1400, 1478, 1444, 1298, 
