I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -19, 0, 19, -9, -9, -9, -39, -4, -19, -4, -14, 
-14, -14, 0, 14, -7, -7, -9, -39, -4, -24, -4, -14, 
-9, -9, 0, 9, -4, -4, -14, -34, -4, -24, 0, -14, 
-9, -9, 0, 9, -4, -4, -14, -34, -9, -24, 0, -14, 
-9, -14, -4, 12, -2, -9, -14, -34, -9, -24, -4, -14, 
-9, -9, 0, 9, -4, -4, -14, -34, -9, -24, -4, -14, 
-9, -9, 0, 9, -4, -4, -19, -39, -9, -29, -9, -19, 
-9, -9, 0, 9, -4, -4, -19, -39, -9, -29, -9, -19, 
-9, -9, 0, 9, -4, -4, -19, -39, -9, -29, -9, -19, 
-9, -9, 0, 9, -4, -4, -14, -34, -9, -24, -4, -14, 
-9, 0, 9, 4, -9, 4, -4, -24, 0, -14, 4, -4, 
-14, 9, 24, 2, -19, 17, 4, -14, 9, -9, 14, 4, 
-19, 24, 43, -2, -31, 34, 24, 9, 29, 4, 19, 9, 
-19, 39, 58, -9, -39, 48, 39, 34, 48, 14, 34, 24, 
-19, 58, 78, -19, -48, 68, 53, 53, 73, 24, 43, 34, 
-19, 68, 87, -24, -53, 78, 63, 73, 87, 34, 43, 39, 
-24, 82, 107, -29, -65, 95, 78, 82, 102, 43, 53, 43, 
-29, 78, 107, -24, -68, 92, 87, 78, 97, 43, 58, 48, 
-34, 68, 102, -17, -68, 85, 78, 63, 87, 43, 58, 48, 
-39, 68, 107, -14, -73, 87, 48, 9, 73, 39, 58, 48, 
-39, 58, 97, -9, -68, 78, 9, -48, 48, 29, 58, 48, 
-43, 53, 97, -4, -70, 75, -9, -78, 39, 24, 53, 48, 
-48, 58, 107, -4, -78, 82, -14, -78, 34, 24, 53, 48, 
-53, 63, 117, -4, -85, 90, -19, -82, 29, 24, 53, 53, 
-48, 63, 112, -7, -80, 87, -34, -97, 19, 24, 53, 53, 
-43, 53, 97, -4, -70, 75, -39, -102, 9, 14, 53, 53, 
-34, 43, 78, -4, -56, 61, -58, -112, -9, 9, 48, 43, 
-29, 34, 63, -2, -46, 48, -68, -112, -24, 4, 43, 43, 
-14, 29, 43, -7, -29, 36, -78, -117, -34, 0, 43, 43, 
-14, 29, 43, -7, -29, 36, -78, -117, -34, 0, 43, 43, 
-19, 24, 43, -2, -31, 34, -78, -117, -43, -9, 39, 39, 
-19, -4, 14, 12, -17, 4, -68, -117, -48, -29, 19, 14, 
-19, -34, -14, 26, -2, -24, -58, -107, -63, -43, -4, -14, 
-24, -58, -34, 41, 4, -46, -58, -102, -63, -63, -24, -34, 
-24, -58, -34, 41, 4, -46, -58, -97, -63, -63, -34, -48, 
-24, -58, -34, 41, 4, -46, -53, -92, -63, -63, -34, -48, 
-14, -63, -48, 39, 17, -56, -53, -92, -63, -63, -29, -43, 
-14, -68, -53, 41, 19, -61, -48, -92, -58, -63, -34, -48, 
-14, -73, -58, 43, 21, -65, -43, -92, -58, -63, -34, -48, 
-14, -73, -58, 43, 21, -65, -43, -92, -58, -63, -34, -48, 
-14, -73, -58, 43, 21, -65, -43, -92, -58, -68, -34, -48, 
-9, -73, -63, 41, 26, -68, -43, -92, -58, -68, -39, -43, 
-4, -73, -68, 39, 31, -70, -43, -92, -58, -63, -39, -43, 
-4, -73, -68, 39, 31, -70, -43, -92, -58, -63, -39, -43, 
-4, -73, -68, 39, 31, -70, -43, -92, -58, -68, -39, -43, 
492, 424, -68, -458, 280, 178, 458, 409, 444, 434, 458, 458, 
990, 927, -63, -958, 527, 431, 961, 912, 946, 936, 956, 961, 
497, 429, -68, -463, 283, 180, 458, 414, 448, 434, 463, 463, 
4, -68, -73, 31, 39, -70, -43, -82, -48, -68, -29, -34, 
4, -58, -63, 26, 34, -61, -48, -87, -48, -58, -29, -34, 
9, -43, -53, 17, 31, -48, -73, -102, -48, -24, -9, -24, 
14, -39, -53, 12, 34, -46, -87, -126, -117, -24, 14, -14, 
4, -63, -68, 29, 36, -65, -92, -146, -219, -68, 14, -14, 
14, -82, -97, 34, 56, -90, -175, -322, -444, -117, 58, 4, 
19, -97, -117, 39, 68, -107, -317, -697, -756, -219, 112, 39, 
19, -92, -112, 36, 65, -102, -507, -1195, -1176, -331, 214, 131, 
34, -107, -141, 36, 87, -124, -722, -1722, -1717, -483, 346, 229, 
53, -63, -117, 4, 85, -90, -961, -2220, -2113, -531, 556, 366, 
63, 53, -9, -58, 36, 21, -1176, -2649, -2396, -497, 839, 566, 
73, 141, 68, -107, 2, 104, -1327, -2923, -2518, -453, 1093, 766, 
102, 234, 131, -168, -14, 183, -1459, -3069, -2527, -331, 1293, 897, 
117, 292, 175, -204, -29, 234, -1556, -2976, -2371, -219, 1381, 956, 
102, 287, 185, -195, -41, 236, -1512, -2679, -2034, -175, 1342, 946, 
102, 244, 141, -173, -19, 192, -1332, -2239, -1659, -200, 1190, 888, 
73, 146, 73, -109, 0, 109, -1088, -1756, -1361, -322, 883, 732, 
19, 48, 29, -34, -4, 39, -863, -1385, -1122, -414, 575, 570, 
-9, 4, 14, 2, -12, 9, -688, -1102, -854, -400, 414, 444, 
-19, -4, 14, 12, -17, 4, -517, -814, -585, -361, 278, 361, 
-78, 14, 92, 31, -85, 53, -302, -478, -336, -209, 161, 273, 
-97, 14, 112, 41, -104, 63, -156, -248, -156, -107, 68, 165, 
-78, 9, 87, 34, -82, 48, -87, -161, -68, -73, 24, 63, 
-53, -9, 43, 31, -48, 17, -29, -58, 39, -68, -4, 14, 
-14, -43, -29, 29, 7, -36, 14, 48, 68, -63, -58, -29, 
-4, -68, -63, 36, 29, -65, 43, 73, 68, -53, -92, -82, 
0, -68, -68, 34, 34, -68, 43, 58, 82, -58, -97, -87, 
0, -58, -58, 29, 29, -58, 43, 73, 92, -48, -82, -87, 
0, -58, -58, 29, 29, -58, 48, 82, 92, -48, -82, -87, 
0, -53, -53, 26, 26, -53, 48, 82, 92, -39, -92, -87, 
4, -48, -53, 21, 29, -51, 53, 82, 97, -34, -92, -92, 
4, -48, -53, 21, 29, -51, 58, 92, 102, -34, -97, -92, 
0, -48, -48, 24, 24, -48, 58, 92, 102, -34, -97, -92, 
-4, -48, -43, 26, 19, -46, 53, 97, 107, -29, -97, -92, 
-9, -48, -39, 29, 14, -43, 53, 97, 107, -29, -102, -97, 
-9, -48, -39, 29, 14, -43, 53, 97, 112, -24, -102, -92, 
-9, -48, -39, 29, 14, -43, 58, 102, 112, -24, -102, -87, 
-9, -48, -39, 29, 14, -43, 58, 102, 112, -19, -102, -87, 
-9, -43, -34, 26, 12, -39, 58, 107, 112, -19, -102, -87, 
-9, -43, -34, 26, 12, -39, 58, 107, 117, -19, -102, -87, 
-9, -39, -29, 24, 9, -34, 63, 112, 117, -19, -102, -87, 
-9, -39, -29, 24, 9, -34, 63, 112, 126, -14, -102, -92, 
-9, -39, -29, 24, 9, -34, 63, 112, 136, -14, -102, -92, 
-9, -43, -34, 26, 12, -39, 63, 117, 136, -14, -102, -92, 
-9, -48, -39, 29, 14, -43, 63, 117, 141, -14, -102, -97, 
-9, -48, -39, 29, 14, -43, 68, 126, 146, -9, -102, -97, 
-9, -43, -34, 26, 12, -39, 68, 131, 146, -9, -102, -97, 
-4, -39, -34, 21, 14, -36, 73, 136, 156, -4, -102, -102, 
0, -29, -29, 14, 14, -29, 82, 141, 156, -4, -102, -102, 
0, -29, -29, 14, 14, -29, 82, 151, 161, 4, -102, -102, 
0, -29, -29, 14, 14, -29, 82, 161, 170, 9, -102, -102, 
-4, -29, -24, 17, 9, -26, 82, 165, 170, 14, -107, -102, 
-9, -34, -24, 21, 7, -29, 87, 170, 180, 14, -107, -102, 
-9, -29, -19, 19, 4, -24, 87, 170, 180, 14, -107, -102, 
-9, -24, -14, 17, 2, -19, 92, 175, 180, 9, -107, -102, 
-9, -24, -14, 17, 2, -19, 97, 180, 190, 19, -107, -102, 
-9, -24, -14, 17, 2, -19, 107, 195, 204, 24, -107, -102, 
-9, -19, -9, 14, 0, -14, 107, 209, 219, 29, -112, -102, 
-14, -9, 4, 12, -9, -2, 112, 224, 234, 34, -112, -102, 
-14, -4, 9, 9, -12, 2, 117, 239, 244, 39, -112, -102, 
-14, 0, 14, 7, -14, 7, 117, 248, 253, 43, -112, -102, 
-14, 9, 24, 2, -19, 17, 126, 263, 263, 48, -117, -102, 
-14, 19, 34, -2, -24, 26, 131, 283, 278, 48, -122, -102, 
-14, 24, 39, -4, -26, 31, 136, 297, 292, 58, -122, -97, 
-14, 29, 43, -7, -29, 36, 146, 317, 307, 63, -122, -97, 
-19, 39, 58, -9, -39, 48, 161, 341, 326, 68, -122, -92, 
-19, 48, 68, -14, -43, 58, 161, 356, 341, 78, -122, -92, 
-19, 53, 73, -17, -46, 63, 170, 370, 356, 78, -122, -87, 
-24, 68, 92, -21, -58, 80, 175, 385, 375, 82, -126, -87, 
-24, 73, 97, -24, -61, 85, 190, 400, 390, 87, -126, -82, 
-19, 78, 97, -29, -58, 87, 190, 405, 395, 92, -126, -82, 
-24, 82, 107, -29, -65, 95, 200, 419, 400, 97, -126, -78, 
-24, 87, 112, -31, -68, 100, 204, 429, 409, 102, -126, -78, 
-29, 87, 117, -29, -73, 102, 204, 434, 414, 102, -126, -68, 
-29, 92, 122, -31, -75, 107, 204, 439, 419, 102, -122, -58, 
-29, 112, 141, -41, -85, 126, 204, 439, 424, 112, -117, -53, 
-29, 112, 141, -41, -85, 126, 200, 434, 429, 112, -112, -48, 
-39, 117, 156, -39, -97, 136, 200, 429, 424, 112, -107, -34, 
-29, 131, 161, -51, -95, 146, 200, 429, 419, 112, -102, -24, 
-29, 131, 161, -51, -95, 146, 195, 414, 419, 117, -82, -14, 
-29, 136, 165, -53, -97, 151, 190, 385, 405, 117, -68, -9, 
-34, 136, 170, -51, -102, 153, 165, 361, 385, 117, -58, 0, 
-34, 136, 170, -51, -102, 153, 146, 317, 356, 102, -43, 9, 
-24, 136, 161, -56, -92, 148, 122, 273, 312, 97, -34, 14, 
-19, 131, 151, -56, -85, 141, 92, 224, 268, 92, -19, 19, 
-14, 117, 131, -51, -73, 124, 73, 180, 234, 82, -4, 29, 
-14, 102, 117, -43, -65, 109, 48, 131, 180, 68, 9, 34, 
-4, 78, 82, -36, -43, 80, 29, 92, 141, 53, 19, 34, 
-4, 63, 68, -29, -36, 65, 19, 58, 112, 39, 29, 34, 
-4, 68, 73, -31, -39, 70, 4, 34, 92, 34, 34, 34, 
0, 68, 68, -34, -34, 68, -9, 4, 68, 24, 39, 34, 
0, 53, 53, -26, -26, 53, -19, -19, 39, 9, 39, 34, 
0, 53, 53, -26, -26, 53, -19, -29, 29, 0, 43, 29, 
0, 43, 43, -21, -21, 43, -29, -39, 19, 0, 43, 29, 
0, 34, 34, -17, -17, 34, -34, -48, 9, -9, 43, 24, 
0, 29, 29, -14, -14, 29, -39, -58, 0, -9, 39, 19, 
0, 29, 29, -14, -14, 29, -48, -68, -14, -19, 34, 14, 
0, 19, 19, -9, -9, 19, -48, -68, -24, -24, 34, 9, 
0, 19, 19, -9, -9, 19, -53, -73, -29, -29, 24, 9, 
-4, 9, 14, -2, -9, 12, -53, -78, -34, -29, 24, 9, 
-4, 4, 9, 0, -7, 7, -53, -78, -34, -29, 19, 4, 
-4, 4, 9, 0, -7, 7, -53, -78, -34, -29, 19, 4, 
-4, 4, 9, 0, -7, 7, -53, -78, -34, -29, 19, 4, 
-4, 4, 9, 0, -7, 7, -53, -78, -34, -29, 19, 4, 
0, 4, 4, -2, -2, 4, -53, -78, -29, -29, 19, 0, 
4, 9, 4, -7, 0, 7, -53, -78, -29, -24, 24, 4, 
9, 9, 0, -9, 4, 4, -53, -82, -24, -24, 24, 4, 
4, 4, 0, -4, 2, 2, -53, -82, -24, -24, 24, 4, 
4, 4, 0, -4, 2, 2, -53, -82, -24, -24, 24, 4, 
4, 4, 0, -4, 2, 2, -53, -82, -29, -24, 19, 0, 
4, 9, 4, -7, 0, 7, -53, -82, -34, -29, 14, -4, 
0, 4, 4, -2, -2, 4, -53, -82, -34, -29, 14, -4, 
-4, 0, 4, 2, -4, 2, -53, -82, -29, -24, 14, -4, 
-4, 0, 4, 2, -4, 2, -48, -78, -29, -24, 14, -4, 
-4, 0, 4, 2, -4, 2, -43, -78, -29, -24, 14, -4, 
0, 4, 4, -2, -2, 4, -39, -73, -24, -24, 14, -4, 
4, 4, 0, -4, 2, 2, -39, -73, -24, -24, 14, -4, 
9, 9, 0, -9, 4, 4, -39, -68, -19, -24, 14, -4, 
14, 14, 0, -14, 7, 7, -39, -68, -19, -19, 9, -9, 
14, 14, 0, -14, 7, 7, -39, -68, -14, -19, 9, -9, 
14, 14, 0, -14, 7, 7, -34, -63, -14, -19, 9, -9, 
9, 9, 0, -9, 4, 4, -39, -58, -14, -19, 4, -9, 
4, 9, 4, -7, 0, 7, -43, -58, -19, -24, 0, -9, 
4, 9, 4, -7, 0, 7, -43, -53, -19, -24, 0, -9, 
4, 14, 9, -9, -2, 12, -39, -53, -14, -19, 0, -9, 
4, 14, 9, -9, -2, 12, -39, -53, -4, -14, 0, -9, 
0, 14, 14, -7, -7, 14, -34, -48, 0, -4, -4, -9, 
0, 9, 9, -4, -4, 9, -34, -43, 0, -4, 0, -9, 
0, 4, 4, -2, -2, 4, -34, -43, 0, -4, 4, -9, 
0, 4, 4, -2, -2, 4, -29, -39, 4, 0, 4, -9, 
0, 4, 4, -2, -2, 4, -19, -39, 4, 0, 4, -9, 
4, 4, 0, -4, 2, 2, -19, -34, 4, -4, 0, -14, 
9, 4, -4, -7, 7, 0, -19, -34, 4, -9, -4, -19, 
4, 4, 0, -4, 2, 2, -24, -39, -4, -9, -4, -24, 
4, 4, 0, -4, 2, 2, -29, -43, -14, -9, -9, -24, 
4, 4, 0, -4, 2, 2, -24, -43, -14, -9, -9, -19, 
4, 4, 0, -4, 2, 2, -24, -43, -14, -9, -9, -14, 
0, 4, 4, -2, -2, 4, -24, -43, -14, -9, -9, -14, 
-4, 4, 9, 0, -7, 7, -24, -43, -14, -9, -9, -14, 
-4, 4, 9, 0, -7, 7, -24, -43, -9, -9, -9, -14, 
0, 4, 4, -2, -2, 4, -19, -43, -9, -9, -9, -14, 
4, 0, -4, -2, 4, -2, -14, -43, -9, -9, -9, -14, 
9, -4, -14, -2, 12, -9, -9, -48, -14, -14, -9, -14, 
9, -9, -19, 0, 14, -14, -9, -48, -14, -14, -9, -14, 
9, -9, -19, 0, 14, -14, -9, -48, -19, -19, -14, -14, 
4, -9, -14, 2, 9, -12, -14, -48, -29, -19, -14, -14, 
0, -9, -9, 4, 4, -9, -19, -53, -34, -24, -14, -14, 
0, -9, -9, 4, 4, -9, -24, -58, -34, -29, -14, -14, 
0, -9, -9, 4, 4, -9, -24, -63, -39, -34, -19, -14, 
0, -9, -9, 4, 4, -9, -14, -58, -39, -29, -19, -14, 
0, -9, -9, 4, 4, -9, -9, -58, -39, -29, -19, -19, 
4, -9, -14, 2, 9, -12, -9, -53, -39, -24, -14, -19, 
9, -9, -19, 0, 14, -14, -9, -48, -39, -19, -9, -19, 
9, -9, -19, 0, 14, -14, -9, -48, -39, -19, -9, -19, 
4, 0, -4, -2, 4, -2, 0, -39, -29, -14, 0, -9, 
4, 9, 4, -7, 0, 7, 9, -34, -19, -9, 4, -4, 
0, 24, 24, -12, -12, 24, 34, -9, 0, 4, 9, 0, 
0, 34, 34, -17, -17, 34, 48, 14, 9, 14, 24, 14, 
0, 48, 48, -24, -24, 48, 63, 34, 24, 24, 34, 24, 
4, 68, 63, -36, -29, 65, 73, 53, 39, 34, 34, 29, 
4, 92, 87, -48, -41, 90, 87, 63, 53, 43, 43, 34, 
4, 97, 92, -51, -43, 95, 97, 63, 63, 43, 48, 43, 
4, 97, 92, -51, -43, 95, 87, 53, 68, 43, 48, 48, 
0, 97, 97, -48, -48, 97, 58, 0, 53, 39, 48, 48, 
0, 87, 87, -43, -43, 87, 19, -58, 29, 29, 48, 48, 
-4, 78, 82, -36, -43, 80, -4, -92, 14, 24, 43, 48, 
-9, 78, 87, -34, -48, 82, -14, -97, 4, 24, 43, 48, 
-24, 82, 107, -29, -65, 95, -24, -107, 0, 24, 43, 53, 
-29, 82, 112, -26, -70, 97, -43, -126, -9, 24, 43, 53, 
-24, 73, 97, -24, -61, 85, -48, -131, -24, 14, 39, 53, 
-14, 63, 78, -24, -46, 70, -68, -141, -48, 9, 29, 43, 
-14, 39, 53, -12, -34, 46, -78, -141, -63, 4, 24, 39, 
-4, 19, 24, -7, -14, 21, -87, -146, -73, 0, 24, 34, 
-4, 19, 24, -7, -14, 21, -87, -146, -73, 0, 24, 34, 
-9, 14, 24, -2, -17, 19, -87, -146, -82, -9, 19, 29, 
-4, 4, 9, 0, -7, 7, -78, -146, -82, -29, 0, 14, 
0, -4, -4, 2, 2, -4, -68, -136, -92, -43, -24, -4, 
0, -29, -29, 14, 14, -29, -63, -131, -92, -63, -43, -24, 
4, -29, -34, 12, 19, -31, -58, -126, -92, -63, -53, -39, 
0, -39, -39, 19, 19, -39, -48, -122, -92, -63, -53, -43, 
4, -53, -58, 24, 31, -56, -43, -122, -92, -63, -48, -43, 
4, -58, -63, 26, 34, -61, -43, -122, -92, -63, -53, -48, 
4, -63, -68, 29, 36, -65, -43, -122, -97, -63, -53, -48, 
4, -58, -63, 26, 34, -61, -43, -122, -97, -63, -53, -48, 
4, -53, -58, 24, 31, -56, -43, -122, -97, -68, -53, -48, 
9, -48, -58, 19, 34, -53, -43, -122, -97, -68, -63, -48, 
14, -43, -58, 14, 36, -51, -43, -122, -97, -63, -68, -53, 
14, -43, -58, 14, 36, -51, -43, -122, -97, -63, -68, -53, 
14, -43, -58, 14, 36, -51, -43, -122, -97, -68, -68, -53, 
517, 448, -68, -483, 292, 190, 453, 370, 385, 434, 424, 439, 
1019, 946, -73, -983, 546, 436, 951, 863, 868, 936, 917, 932, 
517, 448, -68, -483, 292, 190, 453, 366, 370, 434, 419, 439, 
14, -48, -63, 17, 39, -56, -43, -131, -126, -68, -78, -53, 
14, -48, -63, 17, 39, -56, -43, -131, -117, -53, -58, -53, 
19, -43, -63, 12, 41, -53, -63, -141, -107, -14, -19, -43, 
24, -58, -82, 17, 53, -70, -68, -141, -141, -29, -14, -39, 
14, -102, -117, 43, 65, -109, -63, -136, -209, -87, -34, -43, 
39, -126, -165, 43, 102, -146, -102, -161, -366, -161, -19, -43, 
58, -146, -204, 43, 131, -175, -200, -385, -610, -287, 4, -29, 
68, -185, -253, 58, 161, -219, -346, -839, -1010, -478, 53, 24, 
92, -244, -336, 75, 214, -290, -517, -1322, -1532, -707, 131, 82, 
112, -229, -341, 58, 226, -285, -771, -1849, -2039, -829, 317, 209, 
122, -141, -263, 9, 192, -202, -1000, -2308, -2435, -868, 575, 400, 
112, -68, -180, -21, 146, -124, -1161, -2723, -2679, -902, 839, 605, 
122, 9, -112, -65, 117, -51, -1302, -3010, -2810, -858, 1049, 741, 
175, 87, -87, -131, 131, 0, -1483, -3045, -2737, -668, 1180, 814, 
200, 102, -97, -151, 148, 2, -1522, -2874, -2483, -546, 1185, 819, 
209, 102, -107, -156, 158, -2, -1415, -2444, -2034, -517, 1068, 785, 
190, 48, -141, -119, 165, -46, -1244, -1971, -1664, -585, 795, 653, 
92, -24, -117, -34, 104, -70, -985, -1571, -1385, -605, 473, 512, 
19, -43, -63, 12, 41, -53, -775, -1259, -1078, -517, 297, 405, 
19, -53, -73, 17, 46, -63, -605, -971, -766, -458, 200, 322, 
-29, -34, -4, 31, -12, -19, -390, -634, -473, -287, 122, 234, 
-68, -14, 53, 41, -61, 19, -209, -366, -268, -146, 34, 151, 
-68, 0, 68, 34, -68, 34, -107, -239, -156, -73, -4, 73, 
-53, -4, 48, 29, -51, 21, -48, -136, -29, -58, -24, 14, 
-24, -24, 0, 24, -12, -12, -4, -29, 19, -43, -68, -39, 
-14, -58, -43, 36, 14, -51, 34, 9, 24, -29, -112, -87, 
-9, -68, -58, 39, 24, -63, 43, 9, 43, -29, -126, -87, 
-9, -53, -43, 31, 17, -48, 48, 24, 68, -14, -112, -87, 
-9, -48, -39, 29, 14, -43, 58, 34, 82, -9, -112, -87, 
-9, -48, -39, 29, 14, -43, 58, 34, 68, -4, -117, -87, 
-4, -48, -43, 26, 19, -46, 63, 34, 58, -4, -112, -92, 
-4, -48, -43, 26, 19, -46, 68, 43, 63, -4, -117, -92, 
-9, -48, -39, 29, 14, -43, 68, 43, 63, -4, -117, -92, 
-9, -53, -43, 31, 17, -48, 68, 48, 78, 0, -117, -97, 
-9, -58, -48, 34, 19, -53, 73, 48, 87, 0, -122, -107, 
-9, -58, -48, 34, 19, -53, 73, 48, 82, 0, -126, -107, 
-9, -58, -48, 34, 19, -53, 78, 53, 73, -4, -131, -107, 
-4, -58, -53, 31, 24, -56, 78, 53, 73, 0, -131, -102, 
0, -53, -53, 26, 26, -53, 78, 58, 73, 0, -131, -97, 
0, -53, -53, 26, 26, -53, 78, 58, 87, 0, -126, -97, 
0, -48, -48, 24, 24, -48, 82, 63, 97, 0, -122, -97, 
-4, -48, -43, 26, 19, -46, 82, 63, 92, 4, -122, -107, 
-9, -48, -39, 29, 14, -43, 82, 63, 87, 4, -122, -112, 
-9, -53, -43, 31, 17, -48, 78, 68, 87, 4, -126, -107, 
-9, -58, -48, 34, 19, -53, 73, 68, 92, 4, -131, -107, 
-9, -58, -48, 34, 19, -53, 78, 78, 97, 9, -131, -102, 
-9, -53, -43, 31, 17, -48, 78, 82, 97, 9, -131, -97, 
-4, -34, -29, 19, 12, -31, 78, 87, 107, 19, -126, -102, 
0, -9, -9, 4, 4, -9, 82, 92, 107, 24, -122, -102, 
0, -24, -24, 12, 12, -24, 82, 92, 112, 29, -122, -102, 
0, -39, -39, 19, 19, -39, 82, 92, 122, 29, -122, -102, 
0, -34, -34, 17, 17, -34, 82, 97, 122, 34, -126, -102, 
0, -34, -34, 17, 17, -34, 87, 102, 131, 34, -126, -102, 
-4, -34, -29, 19, 12, -31, 87, 107, 136, 39, -126, -107, 
-9, -34, -24, 21, 7, -29, 92, 117, 141, 39, -126, -112, 
-9, -34, -24, 21, 7, -29, 92, 122, 151, 48, -126, -112, 
-9, -34, -24, 21, 7, -29, 97, 136, 165, 53, -126, -112, 
-9, -29, -19, 19, 4, -24, 97, 141, 170, 58, -131, -107, 
-14, -19, -4, 17, -4, -12, 102, 146, 175, 63, -131, -102, 
-14, -19, -4, 17, -4, -12, 107, 161, 185, 63, -136, -102, 
-14, -19, -4, 17, -4, -12, 107, 170, 195, 63, -141, -102, 
-14, -9, 4, 12, -9, -2, 117, 185, 214, 73, -141, -102, 
-14, 0, 14, 7, -14, 7, 122, 204, 239, 78, -141, -102, 
-14, 9, 24, 2, -19, 17, 126, 219, 253, 97, -136, -97, 
-14, 19, 34, -2, -24, 26, 136, 239, 268, 112, -131, -97, 
-19, 24, 43, -2, -31, 34, 146, 263, 287, 117, -131, -92, 
-19, 29, 48, -4, -34, 39, 141, 278, 302, 126, -131, -92, 
-19, 34, 53, -7, -36, 43, 151, 292, 317, 131, -131, -87, 
-24, 48, 73, -12, -48, 61, 156, 307, 336, 141, -136, -87, 
-29, 53, 82, -12, -56, 68, 170, 322, 351, 141, -136, -82, 
-29, 58, 87, -14, -58, 73, 170, 326, 356, 141, -136, -82, 
-34, 68, 102, -17, -68, 85, 175, 341, 366, 146, -136, -78, 
-34, 78, 112, -21, -73, 95, 175, 351, 380, 151, -136, -78, 
-34, 82, 117, -24, -75, 100, 180, 356, 385, 156, -136, -68, 
-29, 92, 122, -31, -75, 107, 185, 361, 390, 161, -131, -58, 
-29, 112, 141, -41, -85, 126, 185, 366, 395, 170, -126, -53, 
-29, 112, 141, -41, -85, 126, 180, 366, 400, 170, -122, -48, 
-39, 112, 151, -36, -95, 131, 180, 361, 400, 165, -117, -43, 
-29, 122, 151, -46, -90, 136, 180, 361, 400, 161, -112, -43, 
-24, 122, 146, -48, -85, 134, 180, 361, 405, 165, -97, -34, 
-19, 126, 146, -53, -82, 136, 180, 346, 395, 165, -87, -29, 
-19, 126, 146, -53, -82, 136, 165, 331, 380, 165, -78, -19, 
-14, 126, 141, -56, -78, 134, 156, 297, 356, 151, -63, -9, 
-4, 122, 126, -58, -65, 124, 131, 253, 312, 141, -53, -4, 
0, 112, 112, -56, -56, 112, 102, 204, 268, 131, -39, 0, 
4, 97, 92, -51, -43, 95, 82, 161, 244, 117, -29, 9, 
4, 82, 78, -43, -36, 80, 58, 112, 200, 97, -19, 14, 
9, 68, 58, -39, -24, 63, 34, 73, 151, 78, -9, 14, 
4, 63, 58, -34, -26, 61, 19, 39, 112, 58, 0, 14, 
4, 53, 48, -29, -21, 51, 9, 14, 82, 48, 4, 14, 
9, 39, 29, -24, -9, 34, 0, -14, 48, 34, 9, 14, 
4, 19, 14, -12, -4, 17, -14, -39, 14, 19, 9, 14, 
0, 14, 14, -7, -7, 14, -19, -48, 0, 9, 14, 9, 
-4, 4, 9, 0, -7, 7, -29, -58, -9, 4, 14, 9, 
-9, -4, 4, 7, -7, 0, -34, -68, -19, -9, 14, 4, 
-9, -9, 0, 9, -4, -4, -34, -78, -24, -4, 14, 4, 
-9, -9, 0, 9, -4, -4, -39, -87, -34, -9, 14, 4, 
-4, -19, -14, 12, 4, -17, -39, -87, -39, -14, 14, 0, 
0, -19, -19, 9, 9, -19, -43, -92, -39, -19, 4, 0, 
-4, -24, -19, 14, 7, -21, -43, -97, -43, -24, 4, 0, 
-4, -24, -19, 14, 7, -21, -43, -97, -43, -29, 0, -4, 
-9, -29, -19, 19, 4, -24, -43, -97, -43, -29, 0, -4, 
-14, -34, -19, 24, 2, -26, -43, -97, -43, -29, 0, -4, 
-14, -34, -19, 24, 2, -26, -43, -97, -48, -29, 0, -4, 
-9, -34, -24, 21, 7, -29, -43, -97, -48, -29, 0, -9, 
-9, -29, -19, 19, 4, -24, -43, -92, -48, -24, 4, -9, 
-9, -29, -19, 19, 4, -24, -43, -92, -43, -24, 4, -14, 
-14, -34, -19, 24, 2, -26, -43, -92, -43, -24, 4, -14, 
-14, -34, -19, 24, 2, -26, -43, -92, -43, -24, 4, -14, 
-14, -34, -19, 24, 2, -26, -43, -92, -39, -19, 4, -14, 
-14, -29, -14, 21, 0, -21, -43, -92, -34, -19, 4, -14, 
-9, -29, -19, 19, 4, -24, -43, -87, -34, -19, 9, -9, 
-4, -29, -24, 17, 9, -26, -43, -82, -29, -14, 14, -4, 
-4, -29, -24, 17, 9, -26, -43, -78, -29, -14, 14, -4, 
-4, -29, -24, 17, 9, -26, -43, -78, -29, -14, 14, -4, 
-9, -24, -14, 17, 2, -19, -39, -73, -24, -9, 14, -4, 
-14, -24, -9, 19, -2, -17, -39, -73, -24, -4, 14, -4, 
-14, -24, -9, 19, -2, -17, -39, -68, -14, -4, 14, -4, 
-14, -24, -9, 19, -2, -17, -39, -68, -9, 0, 9, -9, 
-14, -24, -9, 19, -2, -17, -39, -68, -4, 0, 14, -4, 
-14, -24, -9, 19, -2, -17, -34, -63, -4, 0, 19, 0, 
-14, -24, -9, 19, -2, -17, -34, -58, 0, 4, 19, 0, 
-14, -19, -4, 17, -4, -12, -34, -58, 0, 4, 19, 0, 
-14, -19, -4, 17, -4, -12, -34, -53, 0, 4, 19, 0, 
-14, -14, 0, 14, -7, -7, -29, -53, 4, 9, 19, 0, 
-14, -14, 0, 14, -7, -7, -29, -53, 9, 9, 19, 0, 
-19, -14, 4, 17, -12, -4, -24, -48, 9, 14, 14, 0, 
-19, -14, 4, 17, -12, -4, -24, -43, 9, 14, 14, 0, 
-19, -14, 4, 17, -12, -4, -24, -43, 9, 14, 14, 0, 
