I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-34, -29, 4, 31, -19, -12, -9, -34, -29, -19, -19, -9, 
-29, -29, 0, 29, -14, -14, -9, -29, -29, -19, -19, -9, 
-24, -24, 0, 24, -12, -12, -9, -29, -29, -19, -29, -14, 
-19, -19, 0, 19, -9, -9, -9, -29, -29, -19, -39, -19, 
-19, -19, 0, 19, -9, -9, -9, -29, -29, -19, -29, -19, 
-19, -19, 0, 19, -9, -9, -9, -29, -29, -19, -19, -19, 
-19, -19, 0, 19, -9, -9, -14, -29, -29, -19, -14, -19, 
-19, -19, 0, 19, -9, -9, -19, -29, -29, -19, -9, -19, 
-24, -19, 4, 21, -14, -7, -19, -29, -29, -19, -9, -19, 
-29, -19, 9, 24, -19, -4, -19, -29, -29, -19, -9, -19, 
-29, -19, 9, 24, -19, -4, -19, -24, -24, -19, -9, -19, 
-29, -19, 9, 24, -19, -4, -19, -19, -19, -19, -9, -19, 
-24, -19, 4, 21, -14, -7, -19, -19, -19, -14, -9, -19, 
-19, -19, 0, 19, -9, -9, -19, -19, -19, -9, -9, -19, 
-19, -14, 4, 17, -12, -4, -19, -19, -14, -9, -9, -14, 
-19, -9, 9, 14, -14, 0, -19, -19, -9, -9, -9, -9, 
-14, -9, 4, 12, -9, -2, -14, -14, -9, -9, -9, -9, 
-9, -9, 0, 9, -4, -4, -9, -9, -9, -9, -9, -9, 
-9, -4, 4, 7, -7, 0, -9, -9, -9, -9, -9, -9, 
-9, 0, 9, 4, -9, 4, -9, -9, -9, -9, -9, -9, 
-9, 0, 9, 4, -9, 4, -9, -9, -9, -9, -14, -9, 
-9, 0, 9, 4, -9, 4, -9, -9, -9, -9, -19, -9, 
-9, 0, 9, 4, -9, 4, -9, -4, -9, -9, -19, -9, 
-9, 0, 9, 4, -9, 4, -9, 0, -9, -9, -19, -9, 
-4, 9, 14, -2, -9, 12, -4, 4, 0, -4, -14, -9, 
0, 19, 19, -9, -9, 19, 0, 9, 9, 0, -9, -9, 
19, 48, 29, -34, -4, 39, 14, 24, 24, 14, 0, 9, 
39, 78, 39, -58, 0, 58, 29, 39, 39, 29, 9, 29, 
48, 87, 39, -68, 4, 63, 39, 48, 48, 34, 14, 29, 
58, 97, 39, -78, 9, 68, 48, 58, 58, 39, 19, 29, 
58, 97, 39, -78, 9, 68, 48, 58, 58, 39, 19, 29, 
63, 97, 34, -80, 14, 65, 48, 58, 63, 39, 24, 24, 
68, 97, 29, -82, 19, 63, 53, 63, 68, 39, 29, 24, 
82, 131, 48, -107, 17, 90, 39, 63, 73, 53, 39, 29, 
97, 175, 78, -136, 9, 126, 0, 63, 82, 68, 53, 53, 
107, 214, 107, -161, 0, 161, -14, 63, 92, 87, 78, 73, 
122, 239, 117, -180, 2, 178, -43, 63, 102, 102, 92, 92, 
122, 248, 126, -185, -2, 187, -58, 53, 102, 112, 97, 97, 
126, 258, 131, -192, -2, 195, -73, 43, 102, 112, 102, 107, 
131, 268, 136, -200, -2, 202, -82, 34, 102, 112, 107, 117, 
131, 248, 117, -190, 7, 183, -92, 24, 92, 102, 107, 117, 
131, 244, 112, -187, 9, 178, -107, 19, 87, 97, 107, 117, 
136, 234, 97, -185, 19, 165, -117, 19, 82, 97, 102, 117, 
131, 224, 92, -178, 19, 158, -122, 19, 78, 97, 97, 117, 
131, 224, 92, -178, 19, 158, -122, 9, 68, 92, 97, 117, 
131, 224, 92, -178, 19, 158, -122, 4, 63, 87, 102, 117, 
126, 224, 97, -175, 14, 161, -126, 4, 58, 87, 107, 117, 
122, 224, 102, -173, 9, 163, -131, -4, 58, 87, 112, 126, 
122, 234, 112, -178, 4, 173, -126, -4, 58, 97, 117, 126, 
122, 248, 126, -185, -2, 187, -126, -4, 58, 97, 117, 126, 
112, 239, 126, -175, -7, 183, -117, -9, 63, 102, 117, 131, 
107, 234, 126, -170, -9, 180, -112, -14, 58, 97, 107, 126, 
82, 195, 112, -139, -14, 153, -107, -19, 53, 82, 97, 117, 
48, 126, 78, -87, -14, 102, -82, -19, 34, 48, 68, 87, 
24, 78, 53, -51, -14, 65, -68, -14, 29, 34, 39, 48, 
0, 43, 43, -21, -21, 43, -53, -9, 9, 19, 4, 24, 
-19, 9, 29, 4, -24, 19, -43, -19, 0, 0, -14, 0, 
-34, -39, -4, 36, -14, -21, -24, -24, -14, -19, -34, -19, 
-43, -63, -19, 53, -12, -41, -14, -29, -24, -39, -48, -39, 
-58, -73, -14, 65, -21, -43, -14, -29, -29, -43, -58, -53, 
-58, -82, -24, 70, -17, -53, -9, -34, -43, -48, -73, -58, 
-63, -92, -29, 78, -17, -61, -9, -34, -48, -53, -73, -63, 
-73, -102, -29, 87, -21, -65, -9, -43, -53, -53, -58, -53, 
-82, -102, -19, 92, -31, -61, -9, -48, -53, -58, -43, -43, 
-92, -107, -14, 100, -39, -61, -9, -48, -53, -58, -53, -48, 
-97, -112, -14, 104, -41, -63, -9, -48, -58, -58, -63, -48, 
-97, -112, -14, 104, -41, -63, -9, -48, -58, -63, -63, -48, 
-97, -112, -14, 104, -41, -63, -9, -43, -53, -68, -63, -53, 
-97, -112, -14, 104, -41, -63, -9, -43, -53, -68, -63, -53, 
-97, -112, -14, 104, -41, -63, -9, -43, -53, -68, -63, -53, 
-97, -117, -19, 107, -39, -68, -4, -43, -58, -68, -63, -53, 
-97, -117, -19, 107, -39, -68, -4, -48, -58, -68, -63, -58, 
-92, -112, -19, 102, -36, -65, 0, -34, -43, -63, -63, -58, 
-97, -97, 0, 97, -48, -48, 24, -9, -9, -48, -58, -58, 
-102, -87, 14, 95, -58, -36, 63, 39, 29, -24, -48, -58, 
-117, -43, 73, 80, -95, 14, 112, 102, 87, 19, -43, -58, 
-195, -9, 185, 102, -190, 87, 239, 175, 180, 48, -29, -58, 
-283, 0, 283, 141, -283, 141, 419, 273, 253, 63, -34, -63, 
-331, -4, 326, 168, -329, 161, 610, 370, 287, 63, -48, -87, 
-336, -29, 307, 183, -322, 139, 771, 497, 292, 24, -107, -146, 
-234, -4, 229, 119, -231, 112, 849, 644, 312, -24, -146, -165, 
19, 97, 78, -58, -29, 87, 810, 858, 405, 0, -136, -180, 
478, 361, -117, -419, 297, 122, 658, 1239, 644, 180, -48, -165, 
878, 644, -234, -761, 556, 204, 439, 1512, 834, 361, 43, -141, 
1180, 951, -229, -1066, 705, 361, 185, 1566, 922, 473, 141, -34, 
1288, 971, -317, -1129, 802, 326, -92, 1259, 775, 439, 156, 19, 
1073, 468, -605, -771, 839, -68, -395, 444, 414, 253, 9, -122, 
522, 78, -444, -300, 483, -183, -580, -287, 234, 239, 9, -141, 
283, -53, -336, -114, 309, -195, -688, -322, 370, 336, 24, -131, 
68, -239, -307, 85, 187, -273, -717, -483, 68, 78, -78, -122, 
-258, -419, -161, 339, -48, -290, -722, -1005, -629, -351, -165, -53, 
-346, -356, -9, 351, -168, -183, -736, -1180, -736, -400, -165, -19, 
-366, -375, -9, 370, -178, -192, -649, -1088, -722, -434, -229, -82, 
-287, -390, -102, 339, -92, -246, -507, -888, -629, -409, -253, -156, 
-73, -409, -336, 241, 131, -373, -302, -531, -488, -361, -278, -239, 
53, -434, -488, 190, 270, -461, -195, -336, -439, -361, -312, -287, 
53, -473, -527, 209, 290, -500, -141, -287, -439, -390, -356, -312, 
68, -439, -507, 185, 287, -473, -87, -239, -370, -366, -331, -297, 
102, -356, -458, 126, 280, -407, -43, -165, -283, -273, -283, -263, 
102, -331, -434, 114, 268, -383, -9, -117, -244, -244, -263, -244, 
68, -317, -385, 124, 226, -351, 19, -117, -234, -234, -244, -209, 
14, -273, -287, 129, 151, -280, 48, -97, -161, -195, -214, -165, 
-9, -200, -190, 104, 90, -195, 68, -63, -97, -122, -146, -131, 
-29, -161, -131, 95, 51, -146, 78, -48, -73, -97, -107, -112, 
-73, -146, -73, 109, 0, -109, 92, -39, -63, -87, -87, -73, 
-102, -131, -29, 117, -36, -80, 97, -39, -43, -68, -63, -48, 
-107, -112, -4, 109, -51, -58, 107, -34, -19, -43, -53, -34, 
-112, -107, 4, 109, -58, -51, 112, -24, -19, -43, -48, -24, 
-112, -107, 4, 109, -58, -51, 117, -19, -14, -39, -53, -24, 
-117, -97, 19, 107, -68, -39, 117, -14, -4, -34, -53, -29, 
-117, -92, 24, 104, -70, -34, 122, -9, 0, -34, -53, -29, 
-117, -87, 29, 102, -73, -29, 122, -4, 4, -34, -53, -29, 
-112, -87, 24, 100, -68, -31, 126, 0, 9, -24, -48, -24, 
-107, -87, 19, 97, -63, -34, 126, 0, 14, -19, -48, -24, 
-107, -82, 24, 95, -65, -29, 131, 4, 14, -14, -48, -24, 
-107, -82, 24, 95, -65, -29, 131, 4, 14, -14, -48, -24, 
-112, -78, 34, 95, -73, -21, 136, 9, 14, -14, -58, -19, 
-117, -78, 39, 97, -78, -19, 136, 9, 19, -14, -68, -19, 
-117, -73, 43, 95, -80, -14, 146, 9, 24, -9, -58, -19, 
-117, -73, 43, 95, -80, -14, 151, 14, 24, -9, -43, -19, 
-112, -73, 39, 92, -75, -17, 156, 14, 29, -4, -39, -9, 
-112, -68, 43, 90, -78, -12, 156, 19, 29, -4, -34, -4, 
-112, -58, 53, 85, -82, -2, 161, 24, 39, 0, -34, -4, 
-112, -53, 58, 82, -85, 2, 161, 24, 43, 0, -29, 0, 
-112, -48, 63, 80, -87, 7, 161, 29, 43, 0, -34, -4, 
-112, -48, 63, 80, -87, 7, 156, 29, 43, 0, -34, -9, 
-112, -48, 63, 80, -87, 7, 156, 29, 43, 0, -34, -9, 
-112, -43, 68, 78, -90, 12, 161, 29, 48, 0, -34, -9, 
-107, -43, 63, 75, -85, 9, 161, 34, 48, 4, -29, -9, 
-97, -34, 63, 65, -80, 14, 165, 39, 58, 4, -19, -4, 
-97, -29, 68, 63, -82, 19, 170, 39, 63, 9, -19, -4, 
-92, -19, 73, 56, -82, 26, 180, 48, 68, 19, -14, -4, 
-87, -14, 73, 51, -80, 29, 180, 53, 68, 19, -19, -4, 
-87, -14, 73, 51, -80, 29, 190, 58, 73, 19, -24, 0, 
-82, -14, 68, 48, -75, 26, 190, 63, 73, 19, -24, 0, 
-78, -14, 63, 46, -70, 24, 185, 68, 82, 19, -24, 0, 
-78, -9, 68, 43, -73, 29, 195, 73, 82, 19, -14, 0, 
-73, -4, 68, 39, -70, 31, 195, 82, 82, 24, -4, 0, 
-68, -4, 63, 36, -65, 29, 200, 92, 92, 29, -9, -4, 
-63, 0, 63, 31, -63, 31, 204, 102, 92, 29, -14, -9, 
-63, -4, 58, 34, -61, 26, 214, 107, 97, 29, -14, -4, 
-63, -4, 58, 34, -61, 26, 219, 112, 97, 29, -14, -4, 
-58, -4, 53, 31, -56, 24, 224, 117, 97, 24, -14, -14, 
-48, 0, 48, 24, -48, 24, 224, 122, 102, 24, -14, -14, 
-39, 0, 39, 19, -39, 19, 214, 126, 102, 24, -14, -9, 
-29, 4, 34, 12, -31, 19, 214, 131, 102, 24, -14, -4, 
-19, 14, 34, 2, -26, 24, 204, 141, 102, 24, -14, -4, 
-14, 14, 29, 0, -21, 21, 200, 141, 97, 24, -14, -4, 
9, 14, 4, -12, 2, 9, 195, 146, 97, 24, -9, 0, 
19, 14, -4, -17, 12, 4, 190, 146, 87, 24, 0, 4, 
24, 14, -9, -19, 17, 2, 185, 151, 87, 24, 0, 9, 
29, 14, -14, -21, 21, 0, 180, 151, 78, 24, 0, 9, 
34, 14, -19, -24, 26, -2, 180, 151, 68, 24, -4, 4, 
39, 19, -19, -29, 29, 0, 170, 151, 58, 24, -4, 0, 
43, 14, -29, -29, 36, -7, 161, 151, 58, 24, -4, 4, 
53, 9, -43, -31, 48, -17, 151, 146, 48, 24, -4, 4, 
63, 9, -53, -36, 58, -21, 146, 146, 48, 24, -4, 4, 
73, 4, -68, -39, 70, -31, 136, 146, 43, 19, -4, 4, 
82, 4, -78, -43, 80, -36, 122, 146, 39, 19, -4, 4, 
92, 4, -87, -48, 90, -41, 107, 146, 34, 19, 0, 9, 
97, 4, -92, -51, 95, -43, 97, 136, 24, 14, 0, 9, 
107, 9, -97, -58, 102, -43, 82, 131, 14, 9, 0, 9, 
112, 9, -102, -61, 107, -46, 73, 131, 9, 9, 0, 14, 
117, 14, -102, -65, 109, -43, 53, 131, 9, 9, 4, 14, 
136, 14, -122, -75, 129, -53, 43, 126, 9, 9, 4, 24, 
146, 24, -122, -85, 134, -48, 29, 122, 9, 14, 9, 29, 
156, 29, -126, -92, 141, -48, 19, 126, 4, 9, 9, 34, 
156, 34, -122, -95, 139, -43, 4, 126, 0, 9, 14, 34, 
170, 39, -131, -104, 151, -46, -4, 112, 0, 14, 19, 34, 
175, 39, -136, -107, 156, -48, -19, 107, 0, 14, 29, 34, 
175, 48, -126, -112, 151, -39, -39, 102, 4, 19, 29, 34, 
175, 53, -122, -114, 148, -34, -48, 97, 0, 24, 34, 39, 
175, 58, -117, -117, 146, -29, -58, 87, -4, 14, 34, 34, 
170, 58, -112, -114, 141, -26, -63, 82, -4, 14, 34, 39, 
165, 53, -112, -109, 139, -29, -63, 73, -4, 14, 34, 39, 
151, 48, -102, -100, 126, -26, -68, 68, -4, 14, 24, 39, 
136, 48, -87, -92, 112, -19, -68, 63, 0, 9, 24, 39, 
126, 48, -78, -87, 102, -14, -68, 43, 0, 0, 24, 34, 
117, 48, -68, -82, 92, -9, -68, 39, -4, 0, 19, 34, 
107, 43, -63, -75, 85, -9, -68, 29, -4, -4, 19, 34, 
97, 43, -53, -70, 75, -4, -68, 34, -4, -9, 19, 29, 
82, 39, -43, -61, 63, -2, -68, 24, -4, -9, 14, 29, 
73, 39, -34, -56, 53, 2, -68, 24, -4, -14, 9, 34, 
63, 29, -34, -46, 48, -2, -68, 14, -4, -14, 9, 29, 
53, 29, -24, -41, 39, 2, -63, 9, 0, -14, 4, 29, 
43, 24, -19, -34, 31, 2, -63, 4, 4, -14, 0, 24, 
34, 19, -14, -26, 24, 2, -53, 4, 4, -14, 0, 19, 
29, 14, -14, -21, 21, 0, -53, 0, 4, -14, -4, 14, 
24, 14, -9, -19, 17, 2, -48, 0, 4, -9, -4, 9, 
24, 19, -4, -21, 14, 7, -48, 0, 9, -9, -4, 4, 
19, 14, -4, -17, 12, 4, -48, 0, 9, -9, -9, 9, 
14, 4, -9, -9, 12, -2, -48, -4, 14, -9, -14, 9, 
9, 4, -4, -7, 7, 0, -43, -4, 14, -9, -14, 4, 
4, 4, 0, -4, 2, 2, -43, -4, 14, -9, -14, 0, 
4, 0, -4, -2, 4, -2, -39, -4, 19, -9, -9, -4, 
4, -4, -9, 0, 7, -7, -39, -4, 19, -9, -9, -4, 
0, -4, -4, 2, 2, -4, -39, -4, 19, -9, -9, -4, 
-14, -4, 9, 9, -12, 2, -34, -4, 19, -9, -14, -4, 
-14, -9, 4, 12, -9, -2, -34, -4, 19, -9, -14, -9, 
-14, -9, 4, 12, -9, -2, -34, -4, 19, -9, -14, -9, 
-24, 0, 24, 12, -24, 12, -29, -4, 19, -9, -9, -4, 
-24, 4, 29, 9, -26, 17, -29, -4, 19, -9, -4, -4, 
-19, 9, 29, 4, -24, 19, -24, -4, 19, -9, -4, 0, 
-14, 19, 34, -2, -24, 26, -24, -4, 19, -9, -4, 4, 
-14, 19, 34, -2, -24, 26, -24, -4, 24, -9, -4, 4, 
-14, 14, 29, 0, -21, 21, -24, -4, 29, -9, -4, 0, 
-14, 9, 24, 2, -19, 17, -24, -4, 29, -9, -9, -4, 
-14, 4, 19, 4, -17, 12, -19, -4, 24, -9, -14, -9, 
-19, 4, 24, 7, -21, 14, -14, -4, 24, -9, -14, -4, 
-24, 0, 24, 12, -24, 12, -9, -4, 24, -9, -14, -4, 
-19, 0, 19, 9, -19, 9, -9, -4, 19, -9, -14, -4, 
-19, -4, 14, 12, -17, 4, -9, -4, 14, -9, -14, -4, 
-14, 0, 14, 7, -14, 7, -9, -4, 14, -9, -9, -4, 
-9, 4, 14, 2, -12, 9, -9, -4, 14, -9, -4, -4, 
-9, 4, 14, 2, -12, 9, -9, -4, 14, -4, -4, -4, 
-4, 4, 9, 0, -7, 7, -9, -4, 9, -4, -4, -4, 
0, 9, 9, -4, -4, 9, -9, -4, 9, -4, -4, -4, 
0, 9, 9, -4, -4, 9, -9, -4, 9, -4, -9, -4, 
4, 19, 14, -12, -4, 17, -9, -4, 9, -4, -9, -4, 
4, 19, 14, -12, -4, 17, -9, -9, 9, -4, -9, -4, 
4, 14, 9, -9, -2, 12, -9, -9, 4, -9, -9, -4, 
4, 9, 4, -7, 0, 7, -14, -9, 4, -14, -14, -4, 
9, 4, -4, -7, 7, 0, -14, -9, 4, -14, -14, 0, 
4, 4, 0, -4, 2, 2, -14, -9, 4, -14, -14, -4, 
4, 4, 0, -4, 2, 2, -14, -9, 4, -14, -14, 4, 
4, 0, -4, -2, 4, -2, -14, -14, 0, -14, -14, 4, 
9, 0, -9, -4, 9, -4, -14, -14, 0, -9, -9, 0, 
14, 0, -14, -7, 14, -7, -14, -14, 0, -9, -9, -4, 
14, -4, -19, -4, 17, -12, -14, -14, 0, -9, -9, -9, 
14, -4, -19, -4, 17, -12, -14, -14, -4, -4, -9, -14, 
14, -9, -24, -2, 19, -17, -14, -19, -4, -4, -9, -14, 
14, -9, -24, -2, 19, -17, -14, -19, -9, -9, -14, -14, 
14, -4, -19, -4, 17, -12, -14, -29, -19, -14, -14, -9, 
14, 0, -14, -7, 14, -7, -14, -34, -24, -14, -9, -4, 
14, 0, -14, -7, 14, -7, -14, -34, -24, -19, -9, -4, 
14, -4, -19, -4, 17, -12, -14, -39, -24, -24, -9, -4, 
14, -14, -29, 0, 21, -21, -9, -39, -24, -24, -14, -4, 
9, -19, -29, 4, 19, -24, -9, -39, -29, -24, -19, -9, 
9, -24, -34, 7, 21, -29, -9, -39, -24, -24, -19, -9, 
9, -29, -39, 9, 24, -34, -9, -43, -24, -29, -24, -14, 
9, -29, -39, 9, 24, -34, -9, -43, -24, -29, -24, -14, 
9, -29, -39, 9, 24, -34, -9, -43, -24, -29, -24, -14, 
4, -29, -34, 12, 19, -31, -4, -48, -24, -29, -24, -14, 
4, -34, -39, 14, 21, -36, -4, -48, -29, -29, -24, -19, 
0, -34, -34, 17, 17, -34, -4, -48, -34, -39, -24, -19, 
-4, -34, -29, 19, 12, -31, -4, -53, -39, -43, -24, -19, 
-4, -34, -29, 19, 12, -31, -9, -53, -39, -43, -24, -19, 
-4, -34, -29, 19, 12, -31, -14, -53, -39, -43, -29, -19, 
-9, -34, -24, 21, 7, -29, -9, -53, -39, -39, -29, -14, 
-9, -34, -24, 21, 7, -29, -9, -53, -43, -34, -29, -14, 
-9, -34, -24, 21, 7, -29, -9, -53, -43, -34, -29, -14, 
-9, -34, -24, 21, 7, -29, -9, -53, -43, -39, -24, -14, 
-9, -34, -24, 21, 7, -29, -9, -53, -43, -39, -24, -14, 
-9, -39, -29, 24, 9, -34, -9, -53, -43, -39, -29, -14, 
-9, -39, -29, 24, 9, -34, -9, -53, -43, -39, -29, -14, 
-4, -39, -34, 21, 14, -36, -9, -53, -43, -39, -29, -24, 
-4, -34, -29, 19, 12, -31, -9, -53, -43, -39, -24, -9, 
-4, -29, -24, 17, 9, -26, -9, -53, -39, -39, -19, -4, 
-4, -24, -19, 14, 7, -21, -9, -48, -39, -34, -19, -4, 
-4, -24, -19, 14, 7, -21, -9, -48, -39, -34, -19, -4, 
0, -24, -24, 12, 12, -24, -9, -48, -39, -29, -19, -4, 
0, -29, -29, 14, 14, -29, -9, -48, -39, -29, -19, -9, 
0, -29, -29, 14, 14, -29, -9, -48, -39, -29, -19, -9, 
0, -29, -29, 14, 14, -29, -9, -48, -39, -29, -19, -9, 
-4, -29, -24, 17, 9, -26, -9, -48, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -48, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -48, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -48, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -48, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -48, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -43, -39, -29, -19, -9, 
-9, -29, -19, 19, 4, -24, -9, -39, -39, -29, -19, -9, 
-14, -34, -19, 24, 2, -26, -9, -39, -39, -29, -24, -14, 
-19, -39, -19, 29, 0, -29, -9, -39, -39, -29, -29, -19, 
-19, -39, -19, 29, 0, -29, -9, -39, -34, -29, -29, -19, 
-19, -39, -19, 29, 0, -29, -9, -39, -29, -29, -29, -19, 
-14, -39, -24, 26, 4, -31, -4, -39, -29, -24, -24, -14, 
-9, -39, -29, 24, 9, -34, 0, -39, -29, -19, -19, -9, 
-9, -34, -24, 21, 7, -29, 0, -39, -29, -19, -14, -4, 
-9, -29, -19, 19, 4, -24, 0, -39, -29, -19, -9, 0, 
-9, -29, -19, 19, 4, -24, 0, -39, -29, -19, -9, 0, 
-9, -29, -19, 19, 4, -24, 0, -39, -29, -19, -9, 0, 
-9, -19, -9, 14, 0, -14, 0, -34, -29, -19, -9, 0, 
-9, -9, 0, 9, -4, -4, 0, -29, -29, -19, -9, 0, 
-9, -9, 0, 9, -4, -4, -4, -29, -24, -19, -9, -4, 
-9, -9, 0, 9, -4, -4, -9, -29, -19, -19, -9, -9, 
-9, -14, -4, 12, -2, -9, -9, -29, -19, -14, -9, -9, 
-9, -19, -9, 14, 0, -14, -9, -29, -19, -9, -9, -9, 
-9, -24, -14, 17, 2, -19, -9, -24, -19, -9, -9, -9, 
-9, -29, -19, 19, 4, -24, -9, -19, -19, -9, -9, -9, 
-9, -29, -19, 19, 4, -24, -9, -19, -19, -9, -9, -9, 
-9, -29, -19, 19, 4, -24, -9, -19, -19, -9, -9, -9, 
-9, -29, -19, 19, 4, -24, -9, -19, -14, -9, -9, -9, 
-9, -29, -19, 19, 4, -24, -9, -19, -9, -9, -9, -9, 
-4, -24, -19, 14, 7, -21, -9, -14, -9, -9, -9, -4, 
0, -19, -19, 9, 9, -19, -9, -9, -9, -9, -9, 0, 
9, -4, -14, -2, 12, -9, -4, -4, -4, -4, -9, 0, 
19, 9, -9, -14, 14, 0, 0, 0, 0, 0, -9, 0, 
24, 24, 0, -24, 12, 12, 9, 9, 9, 4, -4, 4, 
29, 39, 9, -34, 9, 24, 19, 19, 19, 9, 0, 9, 
39, 58, 19, -48, 9, 39, 29, 29, 34, 24, 9, 19, 
48, 78, 29, -63, 9, 53, 39, 39, 48, 39, 19, 29, 
53, 78, 24, -65, 14, 51, 39, 43, 53, 39, 19, 29, 
58, 78, 19, -68, 19, 48, 39, 48, 58, 39, 19, 29, 
68, 82, 14, -75, 26, 48, 39, 58, 63, 43, 24, 29, 
78, 92, 14, -85, 31, 53, 39, 63, 68, 53, 39, 34, 
92, 146, 53, -119, 19, 100, 24, 63, 73, 73, 53, 48, 
107, 204, 97, -156, 4, 151, -9, 63, 87, 87, 73, 73, 
117, 234, 117, -175, 0, 175, -24, 58, 102, 102, 97, 92, 
131, 248, 117, -190, 7, 183, -48, 53, 112, 107, 112, 112, 
126, 253, 126, -190, 0, 190, -58, 43, 112, 112, 117, 117, 
122, 248, 126, -185, -2, 187, -73, 34, 107, 112, 117, 117, 
122, 248, 126, -185, -2, 187, -82, 29, 102, 117, 112, 117, 
122, 229, 107, -175, 7, 168, -92, 24, 92, 112, 107, 117, 
126, 224, 97, -175, 14, 161, -107, 19, 87, 107, 107, 117, 
141, 224, 82, -183, 29, 153, -112, 19, 82, 107, 107, 117, 
141, 224, 82, -183, 29, 153, -112, 19, 78, 102, 112, 122, 
141, 224, 82, -183, 29, 153, -112, 14, 73, 97, 117, 126, 
136, 224, 87, -180, 24, 156, -117, 9, 73, 97, 122, 126, 
126, 224, 97, -175, 14, 161, -122, 4, 68, 97, 126, 131, 
122, 224, 102, -173, 9, 163, -122, -4, 68, 97, 131, 146, 
122, 229, 107, -175, 7, 168, -117, -4, 68, 107, 136, 146, 
122, 234, 112, -178, 4, 173, -117, -4, 68, 107, 131, 141, 
112, 214, 102, -163, 4, 158, -107, -4, 68, 107, 126, 136, 
97, 200, 102, -148, -2, 151, -97, -4, 58, 97, 117, 122, 
63, 156, 92, -109, -14, 124, -87, -9, 53, 82, 97, 97, 
39, 87, 48, -63, -4, 68, -63, -9, 29, 43, 58, 58, 
24, 43, 19, -34, 2, 31, -48, -9, 19, 24, 39, 29, 
0, 14, 14, -7, -7, 14, -34, -9, 0, 9, 9, 19, 
-19, -19, 0, 19, -9, -9, -29, -19, -9, -9, -14, 0, 
-34, -63, -29, 48, -2, -46, -19, -24, -24, -29, -34, -19, 
-43, -82, -39, 63, -2, -61, -14, -29, -34, -48, -48, -34, 
-58, -92, -34, 75, -12, -63, -14, -29, -34, -48, -53, -43, 
-58, -97, -39, 78, -9, -68, -9, -34, -39, -48, -63, -48, 
-63, -102, -39, 82, -12, -70, -9, -34, -39, -53, -58, -48, 
-68, -112, -43, 90, -12, -78, -9, -39, -43, -53, -53, -43, 
-73, -107, -34, 90, -19, -70, -9, -39, -43, -58, -53, -43, 
-78, -107, -29, 92, -24, -68, -9, -39, -43, -58, -53, -48, 
-78, -107, -29, 92, -24, -68, -4, -39, -48, -58, -53, -48, 
-78, -102, -24, 90, -26, -63, 0, -43, -53, -58, -53, -43, 
-78, -102, -24, 90, -26, -63, 0, -43, -53, -58, -53, -43, 
-78, -102, -24, 90, -26, -63, 0, -43, -53, -58, -53, -43, 
-78, -102, -24, 90, -26, -63, 0, -43, -53, -58, -53, -43, 
-78, -107, -29, 92, -24, -68, 4, -39, -53, -58, -53, -43, 
-78, -107, -29, 92, -24, -68, 9, -29, -39, -53, -53, -48, 
-78, -102, -24, 90, -26, -63, 24, -4, -14, -43, -53, -48, 
-87, -78, 9, 82, -48, -34, 63, 24, 24, -29, -48, -48, 
-102, -53, 48, 78, -75, -2, 126, 78, 82, -4, -39, -48, 
-126, -19, 107, 73, -117, 43, 214, 161, 156, 34, -39, -53, 
-195, 0, 195, 97, -195, 97, 366, 253, 229, 43, -34, -58, 
-248, 9, 258, 119, -253, 134, 522, 356, 268, 43, -43, -73, 
-248, 9, 258, 119, -253, 134, 668, 473, 297, 34, -58, -107, 
-170, 29, 200, 70, -185, 114, 766, 634, 336, -4, -112, -156, 
19, 131, 112, -75, -46, 122, 766, 824, 419, 4, -122, -151, 
312, 297, -14, -305, 163, 141, 653, 1039, 541, 102, -68, -131, 
717, 575, -141, -646, 429, 217, 463, 1337, 751, 297, 39, -87, 
985, 756, -229, -871, 607, 263, 244, 1410, 854, 405, 97, -78, 
1127, 849, -278, -988, 702, 285, 0, 1210, 805, 424, 146, -19, 
1034, 722, -312, -878, 673, 204, -219, 805, 644, 414, 170, 19, 
727, 234, -492, -480, 610, -129, -419, 146, 409, 322, 48, -102, 
244, -48, -292, -97, 268, -170, -531, -400, 253, 273, 29, -102, 
97, -97, -195, 0, 146, -146, -605, -429, 195, 200, 9, -82, 
-43, -209, -165, 126, 61, -187, -619, -575, -161, -58, -82, -73, 
-283, -317, -34, 300, -124, -175, -610, -951, -658, -346, -146, -29, 
-287, -273, 14, 280, -151, -129, -590, -1005, -639, -366, -146, -39, 
-239, -326, -87, 283, -75, -207, -483, -839, -595, -395, -209, -122, 
-136, -361, -224, 248, 43, -292, -361, -614, -541, -370, -244, -185, 
24, -400, -424, 187, 224, -412, -195, -341, -444, -341, -273, -253, 
92, -424, -517, 165, 305, -470, -112, -229, -390, -346, -302, -292, 
73, -448, -522, 187, 297, -485, -82, -204, -375, -351, -331, -297, 
87, -409, -497, 161, 292, -453, -48, -161, -312, -302, -292, -268, 
