I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, 29, 39, -9, -24, 34, 0, -19, 0, 78, 19, 0, 
-9, 29, 39, -9, -24, 34, 0, -19, 0, 78, 19, 0, 
-9, 29, 39, -9, -24, 34, 0, -19, 0, 78, 19, 0, 
-9, 24, 34, -7, -21, 29, 0, -19, 0, 73, 19, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, 0, 68, 19, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -4, 68, 19, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 68, 19, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 63, 14, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 9, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 9, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 9, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 4, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 0, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 0, 0, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 58, 0, 0, 
488, 517, 29, -502, 229, 273, 497, 478, 492, 556, 497, 497, 
985, 1015, 29, -1000, 478, 522, 995, 976, 995, 1054, 995, 995, 
488, 517, 29, -502, 229, 273, 497, 478, 492, 551, 497, 497, 
-9, 19, 29, -4, -19, 24, 0, -19, -9, 48, 0, 0, 
24, 87, 63, -56, -19, 75, -82, -146, -78, 58, 78, 78, 
58, 156, 97, -107, -19, 126, -165, -273, -146, 68, 156, 156, 
19, 53, 34, -36, -7, 43, -63, -107, -53, 68, 53, 39, 
-19, -48, -29, 34, 4, -39, 39, 58, 39, 68, -48, -78, 
-24, -92, -68, 58, 21, -80, 58, 107, 68, 63, -73, -97, 
-29, -136, -107, 82, 39, -122, 78, 156, 97, 58, -97, -117, 
-29, -190, -161, 109, 65, -175, 97, 224, 141, 48, -136, -146, 
-29, -244, -214, 136, 92, -229, 117, 292, 185, 39, -175, -175, 
-53, -244, -190, 148, 68, -217, 151, 346, 175, 14, -204, -219, 
-78, -244, -165, 161, 43, -204, 185, 400, 165, -9, -234, -263, 
-97, -244, -146, 170, 24, -195, 209, 400, 87, -63, -263, -292, 
-117, -244, -126, 180, 4, -185, 234, 400, 9, -117, -292, -322, 
-151, -234, -82, 192, -34, -158, 278, 375, -117, -146, -307, -341, 
-185, -224, -39, 204, -73, -131, 322, 351, -244, -175, -322, -361, 
-214, -151, 63, 183, -139, -43, 366, 302, -302, -175, -287, -370, 
-244, -78, 165, 161, -204, 43, 409, 253, -361, -175, -253, -380, 
-263, 19, 283, 122, -273, 151, 419, 180, -395, -107, -175, -331, 
-283, 117, 400, 82, -341, 258, 429, 107, -429, -39, -97, -283, 
-283, 175, 458, 53, -370, 317, 429, 48, -419, 82, 29, -200, 
-283, 234, 517, 24, -400, 375, 429, -9, -409, 204, 156, -117, 
-283, 331, 614, -24, -448, 473, 419, -53, -400, 395, 312, -19, 
-283, 429, 712, -73, -497, 570, 409, -97, -390, 585, 468, 78, 
-283, 478, 761, -97, -522, 619, 409, -175, -429, 688, 531, 97, 
-283, 527, 810, -122, -546, 668, 409, -253, -468, 790, 595, 117, 
-292, 541, 834, -124, -563, 688, 429, -361, -566, 751, 556, 78, 
-302, 556, 858, -126, -580, 707, 448, -468, -663, 712, 517, 39, 
-302, 536, 839, -117, -570, 688, 439, -600, -717, 595, 458, 14, 
-302, 517, 819, -107, -561, 668, 429, -732, -771, 478, 400, -9, 
-273, 531, 805, -129, -539, 668, 419, -761, -771, 414, 366, -14, 
-244, 546, 790, -151, -517, 668, 409, -790, -771, 351, 331, -19, 
-214, 512, 727, -148, -470, 619, 356, -912, -771, 107, 170, -48, 
-185, 478, 663, -146, -424, 570, 302, -1034, -771, -136, 9, -78, 
-117, 341, 458, -112, -287, 400, 131, -1054, -766, -224, -34, -63, 
-48, 204, 253, -78, -151, 229, -39, -1073, -761, -312, -78, -48, 
-14, 122, 136, -53, -75, 129, -161, -917, -619, -287, -68, 0, 
19, 39, 19, -29, 0, 29, -283, -761, -478, -263, -58, 48, 
34, 14, -19, -24, 26, -2, -283, -600, -346, -185, -43, 39, 
48, -9, -58, -19, 53, -34, -283, -439, -214, -107, -29, 29, 
48, -9, -58, -19, 53, -34, -258, -366, -161, -97, -29, 29, 
48, -9, -58, -19, 53, -34, -234, -292, -107, -87, -29, 29, 
43, -9, -53, -17, 48, -31, -224, -258, -87, -63, -29, 29, 
39, -9, -48, -14, 43, -29, -214, -224, -68, -39, -29, 29, 
39, -14, -53, -12, 46, -34, -190, -185, -43, -39, -29, 24, 
39, -19, -58, -9, 48, -39, -165, -146, -19, -39, -29, 19, 
34, -19, -53, -7, 43, -36, -161, -136, -19, -43, -34, 14, 
29, -19, -48, -4, 39, -34, -156, -126, -19, -48, -39, 9, 
29, -9, -39, -9, 34, -24, -151, -117, -9, -48, -39, 9, 
29, 0, -29, -14, 29, -14, -146, -107, 0, -48, -39, 9, 
29, 0, -29, -14, 29, -14, -146, -107, 0, -43, -34, 9, 
29, 0, -29, -14, 29, -14, -146, -107, 0, -39, -29, 9, 
29, 0, -29, -14, 29, -14, -146, -107, 4, -39, -24, 14, 
29, 0, -29, -14, 29, -14, -146, -107, 9, -39, -19, 19, 
34, 0, -34, -17, 34, -17, -146, -97, 19, -34, -19, 24, 
39, 0, -39, -19, 39, -19, -146, -87, 29, -29, -19, 29, 
39, 0, -39, -19, 39, -19, -146, -87, 34, -29, -19, 29, 
39, 0, -39, -19, 39, -19, -146, -87, 39, -29, -19, 29, 
39, 4, -34, -21, 36, -14, -151, -87, 43, -29, -24, 19, 
39, 9, -29, -24, 34, -9, -156, -87, 48, -29, -29, 9, 
43, 9, -34, -26, 39, -12, -156, -78, 58, -29, -29, 9, 
48, 9, -39, -29, 43, -14, -156, -68, 68, -29, -29, 9, 
48, 9, -39, -29, 43, -14, -156, -63, 82, -19, -19, 24, 
48, 9, -39, -29, 43, -14, -156, -58, 97, -9, -9, 39, 
48, 9, -39, -29, 43, -14, -156, -48, 112, -9, -9, 39, 
48, 9, -39, -29, 43, -14, -156, -39, 126, -9, -9, 39, 
48, 4, -43, -26, 46, -19, -156, -34, 131, -9, -9, 39, 
48, 0, -48, -24, 48, -24, -156, -29, 136, -9, -9, 39, 
53, 0, -53, -26, 53, -26, -156, -19, 146, -14, -19, 34, 
58, 0, -58, -29, 58, -29, -156, -9, 156, -19, -29, 29, 
58, -4, -63, -26, 61, -34, -161, 0, 170, -24, -29, 24, 
58, -9, -68, -24, 63, -39, -165, 9, 185, -29, -29, 19, 
63, -9, -73, -26, 68, -41, -170, 19, 200, -29, -39, 19, 
68, -9, -78, -29, 73, -43, -175, 29, 214, -29, -48, 19, 
68, -14, -82, -26, 75, -48, -175, 43, 224, -34, -53, 9, 
68, -19, -87, -24, 78, -53, -175, 58, 234, -39, -58, 0, 
68, -29, -97, -19, 82, -63, -175, 73, 248, -43, -63, 0, 
68, -39, -107, -14, 87, -73, -175, 87, 263, -48, -68, 0, 
68, -48, -117, -9, 92, -82, -175, 97, 263, -53, -73, -4, 
68, -58, -126, -4, 97, -92, -175, 107, 263, -58, -78, -9, 
63, -63, -126, 0, 95, -95, -170, 126, 273, -58, -78, -9, 
58, -68, -126, 4, 92, -97, -165, 146, 283, -58, -78, -9, 
58, -68, -126, 4, 92, -97, -161, 161, 292, -48, -78, -9, 
58, -68, -126, 4, 92, -97, -156, 175, 302, -39, -78, -9, 
58, -68, -126, 4, 92, -97, -151, 185, 302, -39, -78, -9, 
58, -68, -126, 4, 92, -97, -146, 195, 302, -39, -78, -9, 
53, -68, -122, 7, 87, -95, -141, 204, 297, -39, -78, -9, 
48, -68, -117, 9, 82, -92, -136, 214, 292, -39, -78, -9, 
48, -68, -117, 9, 82, -92, -126, 219, 287, -39, -78, -9, 
48, -68, -117, 9, 82, -92, -117, 224, 283, -39, -78, -9, 
43, -73, -117, 14, 80, -95, -112, 224, 273, -39, -78, -9, 
39, -78, -117, 19, 78, -97, -107, 224, 263, -39, -78, -9, 
34, -78, -112, 21, 73, -95, -97, 219, 253, -43, -78, -14, 
29, -78, -107, 24, 68, -92, -87, 214, 244, -48, -78, -19, 
24, -73, -97, 24, 61, -85, -82, 209, 229, -48, -73, -19, 
19, -68, -87, 24, 53, -78, -78, 204, 214, -48, -68, -19, 
14, -68, -82, 26, 48, -75, -73, 200, 200, -48, -63, -19, 
9, -68, -78, 29, 43, -73, -68, 195, 185, -48, -58, -19, 
4, -68, -73, 31, 39, -70, -58, 190, 175, -48, -58, -19, 
0, -68, -68, 34, 34, -68, -48, 185, 165, -48, -58, -19, 
-4, -63, -58, 34, 26, -61, -48, 175, 151, -48, -53, -19, 
-9, -58, -48, 34, 19, -53, -48, 165, 136, -48, -48, -19, 
-9, -53, -43, 31, 17, -48, -43, 161, 126, -48, -48, -19, 
-9, -48, -39, 29, 14, -43, -39, 156, 117, -48, -48, -19, 
-14, -39, -24, 26, 4, -31, -34, 146, 107, -43, -43, -19, 
-19, -29, -9, 24, -4, -19, -29, 136, 97, -39, -39, -19, 
-19, -24, -4, 21, -7, -14, -24, 131, 87, -34, -29, -14, 
-19, -19, 0, 19, -9, -9, -19, 126, 78, -29, -19, -9, 
-19, -14, 4, 17, -12, -4, -14, 112, 68, -24, -14, -4, 
-19, -9, 9, 14, -14, 0, -9, 97, 58, -19, -9, 0, 
-19, -4, 14, 12, -17, 4, -9, 87, 48, -19, -9, 0, 
-19, 0, 19, 9, -19, 9, -9, 78, 39, -19, -9, 0, 
-24, 0, 24, 12, -24, 12, -4, 73, 34, -9, 0, 0, 
-29, 0, 29, 14, -29, 14, 0, 68, 29, 0, 9, 0, 
-29, -4, 24, 17, -26, 9, 4, 63, 29, 4, 14, 4, 
-29, -9, 19, 19, -24, 4, 9, 58, 29, 9, 19, 9, 
-29, -9, 19, 19, -24, 4, 9, 53, 24, 9, 19, 9, 
-29, -9, 19, 19, -24, 4, 9, 48, 19, 9, 19, 9, 
-29, -4, 24, 17, -26, 9, 9, 39, 14, 14, 19, 9, 
-29, 0, 29, 14, -29, 14, 9, 29, 9, 19, 19, 9, 
-29, 0, 29, 14, -29, 14, 9, 24, 4, 19, 19, 9, 
-29, 0, 29, 14, -29, 14, 9, 19, 0, 19, 19, 9, 
-29, 0, 29, 14, -29, 14, 9, 19, 0, 19, 19, 4, 
-29, 0, 29, 14, -29, 14, 9, 19, 0, 19, 19, 0, 
-29, 0, 29, 14, -29, 14, 14, 14, 0, 19, 19, 0, 
-29, 0, 29, 14, -29, 14, 19, 9, 0, 19, 19, 0, 
-29, 0, 29, 14, -29, 14, 19, 9, 0, 24, 19, 0, 
-29, 0, 29, 14, -29, 14, 19, 9, 0, 29, 19, 0, 
-29, 4, 34, 12, -31, 19, 19, 9, 0, 34, 24, 0, 
-29, 9, 39, 9, -34, 24, 19, 9, 0, 39, 29, 0, 
-29, 14, 43, 7, -36, 29, 19, 14, 4, 48, 29, 0, 
-29, 19, 48, 4, -39, 34, 19, 19, 9, 58, 29, 0, 
-29, 19, 48, 4, -39, 34, 24, 24, 14, 63, 34, 4, 
-29, 19, 48, 4, -39, 34, 29, 29, 19, 68, 39, 9, 
-29, 19, 48, 4, -39, 34, 34, 43, 29, 78, 43, 9, 
-29, 19, 48, 4, -39, 34, 39, 58, 39, 87, 48, 9, 
-29, 29, 58, 0, -43, 43, 48, 63, 43, 92, 48, 9, 
-29, 39, 68, -4, -48, 53, 58, 68, 48, 97, 48, 9, 
-29, 43, 73, -7, -51, 58, 68, 78, 53, 102, 53, 9, 
-29, 48, 78, -9, -53, 63, 78, 87, 58, 107, 58, 9, 
-34, 53, 87, -9, -61, 70, 82, 92, 58, 107, 58, 9, 
-39, 58, 97, -9, -68, 78, 87, 97, 58, 107, 58, 9, 
-39, 63, 102, -12, -70, 82, 102, 97, 53, 107, 58, 9, 
-39, 68, 107, -14, -73, 87, 117, 97, 48, 107, 58, 9, 
-39, 82, 122, -21, -80, 102, 126, 78, 39, 107, 58, 4, 
-39, 97, 136, -29, -87, 117, 136, 58, 29, 107, 58, 0, 
-39, 97, 136, -29, -87, 117, 126, 19, 14, 97, 53, 0, 
-39, 97, 136, -29, -87, 117, 117, -19, 0, 87, 48, 0, 
-34, 92, 126, -29, -80, 109, 102, -34, -9, 82, 43, 0, 
-29, 87, 117, -29, -73, 102, 87, -48, -19, 78, 39, 0, 
-29, 87, 117, -29, -73, 102, 73, -63, -24, 73, 34, -4, 
-29, 87, 117, -29, -73, 102, 58, -78, -29, 68, 29, -9, 
-29, 82, 112, -26, -70, 97, 48, -78, -34, 63, 29, -9, 
-29, 78, 107, -24, -68, 92, 39, -78, -39, 58, 29, -9, 
-29, 78, 107, -24, -68, 92, 34, -82, -39, 58, 29, -4, 
-29, 78, 107, -24, -68, 92, 29, -87, -39, 58, 29, 0, 
-24, 73, 97, -24, -61, 85, 19, -87, -34, 58, 29, 0, 
-19, 68, 87, -24, -53, 78, 9, -87, -29, 58, 29, 0, 
-19, 63, 82, -21, -51, 73, -4, -82, -29, 58, 29, 0, 
-14, 58, 73, -21, -43, 65, -14, -78, -29, 58, 24, 0, 
-14, 53, 68, -19, -41, 61, -29, -78, -29, 58, 24, 0, 
-9, 43, 53, -17, -31, 48, -39, -73, -29, 53, 19, -4, 
-4, 39, 43, -17, -24, 41, -43, -68, -29, 53, 14, -9, 
-4, 29, 34, -12, -19, 31, -48, -68, -29, 53, 9, -14, 
-4, 19, 24, -7, -14, 21, -53, -73, -29, 48, 9, -9, 
-4, 9, 14, -2, -9, 12, -58, -78, -34, 43, 0, -9, 
-9, 4, 14, 2, -12, 9, -53, -78, -34, 43, 9, -9, 
-9, 0, 9, 4, -9, 4, -53, -73, -34, 43, 9, -9, 
-9, 0, 9, 4, -9, 4, -53, -78, -34, 43, 9, -9, 
-9, -4, 4, 7, -7, 0, -58, -82, -34, 39, 4, -14, 
-14, -4, 9, 9, -12, 2, -58, -82, -34, 34, 4, -14, 
-14, -4, 9, 9, -12, 2, -58, -82, -34, 29, 0, -14, 
-14, -9, 4, 12, -9, -2, -58, -82, -34, 24, 0, -14, 
-9, -14, -4, 12, -2, -9, -58, -78, -34, 19, 0, -14, 
-9, -9, 0, 9, -4, -4, -58, -78, -39, 19, -4, -14, 
-9, -4, 4, 7, -7, 0, -53, -78, -39, 14, -4, -14, 
-14, -4, 9, 9, -12, 2, -48, -78, -39, 19, 0, -14, 
-14, -9, 4, 12, -9, -2, -48, -78, -39, 14, 0, -19, 
483, 492, 9, -488, 236, 251, 448, 424, 458, 517, 497, 483, 
980, 995, 14, -988, 483, 505, 951, 927, 956, 1010, 995, 985, 
478, 478, 0, -478, 239, 239, 458, 434, 468, 507, 488, 483, 
-24, -39, -14, 31, -4, -26, -34, -58, -19, 9, -14, -19, 
0, 78, 78, -39, -39, 78, -126, -200, -136, 19, 43, 48, 
92, 258, 165, -175, -36, 212, -331, -541, -307, 34, 283, 297, 
0, 34, 34, -17, -17, 34, -87, -146, -78, 34, 63, 29, 
-14, -48, -34, 31, 9, -41, -14, -34, -14, 34, -19, -48, 
-34, -92, -58, 63, 12, -75, 14, 19, 19, 29, -48, -78, 
-53, -151, -97, 102, 21, -124, 24, 48, 34, 19, -82, -102, 
-34, -190, -156, 112, 61, -173, 34, 78, 48, 19, -87, -102, 
-34, -248, -214, 141, 90, -231, 43, 141, 87, -4, -136, -161, 
-39, -297, -258, 168, 109, -278, 78, 244, 146, -9, -175, -195, 
-58, -302, -244, 180, 92, -273, 107, 302, 151, -29, -200, -229, 
-87, -307, -219, 197, 65, -263, 117, 302, 97, -73, -229, -258, 
-97, -312, -214, 204, 58, -263, 136, 302, 19, -131, -263, -287, 
-122, -322, -200, 222, 39, -261, 156, 292, -117, -200, -292, -331, 
-146, -331, -185, 239, 19, -258, 185, 244, -278, -263, -326, -370, 
-175, -317, -141, 246, -17, -229, 209, 161, -405, -283, -336, -385, 
-214, -253, -39, 234, -87, -146, 234, 87, -468, -287, -341, -405, 
-244, -175, 68, 209, -156, -53, 268, 48, -517, -268, -302, -395, 
-253, -92, 161, 173, -207, 34, 278, 19, -536, -204, -219, -366, 
-268, -14, 253, 141, -261, 119, 302, -48, -527, -102, -107, -302, 
-278, 63, 341, 107, -309, 202, 307, -112, -512, 24, 4, -219, 
-283, 131, 414, 75, -348, 273, 326, -146, -453, 156, 117, -165, 
-283, 234, 517, 24, -400, 375, 331, -195, -429, 336, 283, -63, 
-278, 317, 595, -19, -436, 456, 341, -278, -419, 527, 429, 34, 
-278, 380, 658, -51, -468, 519, 346, -375, -419, 688, 497, 58, 
-287, 424, 712, -68, -500, 568, 380, -439, -492, 746, 522, 63, 
-312, 439, 751, -63, -531, 595, 419, -531, -566, 727, 497, 14, 
-331, 439, 771, -53, -551, 605, 439, -702, -624, 678, 439, -24, 
-322, 419, 741, -48, -531, 580, 439, -922, -732, 531, 346, -63, 
-322, 405, 727, -41, -524, 566, 444, -956, -771, 419, 307, -53, 
-287, 429, 717, -70, -502, 573, 448, -961, -756, 405, 317, -43, 
-263, 473, 736, -104, -500, 605, 463, -966, -756, 292, 287, -53, 
-244, 488, 732, -122, -488, 610, 458, -1088, -790, 19, 107, -92, 
-209, 400, 610, -95, -409, 505, 395, -1151, -805, -248, -58, -92, 
-146, 317, 463, -85, -305, 390, 278, -1151, -814, -361, -92, -92, 
-87, 219, 307, -65, -197, 263, 9, -1117, -766, -351, -63, -48, 
-29, 126, 156, -48, -92, 141, -204, -980, -639, -351, -53, 9, 
-4, 78, 82, -36, -43, 80, -234, -722, -458, -287, -34, 43, 
9, 63, 53, -36, -21, 58, -219, -468, -278, -170, -34, 19, 
19, 29, 9, -24, 4, 19, -219, -390, -200, -102, -24, 24, 
24, 29, 4, -26, 9, 17, -195, -307, -126, -102, -14, 29, 
24, 34, 9, -29, 7, 21, -151, -224, -78, -82, -4, 29, 
24, 34, 9, -29, 7, 21, -136, -185, -73, -68, -4, 29, 
19, 24, 4, -21, 7, 14, -131, -161, -48, -58, 0, 29, 
19, 19, 0, -19, 9, 9, -107, -146, -19, -58, 0, 19, 
19, 19, 0, -19, 9, 9, -82, -92, -9, -53, 0, 14, 
14, 24, 9, -19, 2, 17, -68, -78, -9, -53, -4, 9, 
14, 34, 19, -24, -2, 26, -63, -78, -9, -53, -9, 9, 
9, 39, 29, -24, -9, 34, -58, -87, -9, -58, -9, 9, 
9, 48, 39, -29, -14, 43, -68, -78, -9, -58, -4, 14, 
9, 53, 43, -31, -17, 48, -68, -78, -14, -58, -4, 14, 
14, 58, 43, -36, -14, 51, -68, -78, -4, -53, 0, 14, 
14, 63, 48, -39, -17, 56, -68, -78, 0, -53, 0, 14, 
14, 63, 48, -39, -17, 56, -78, -78, 9, -53, 9, 19, 
19, 63, 43, -41, -12, 53, -78, -78, 14, -53, 0, 19, 
19, 68, 48, -43, -14, 58, -78, -78, 19, -48, 0, 24, 
19, 68, 48, -43, -14, 58, -82, -82, 19, -48, 0, 24, 
19, 73, 53, -46, -17, 63, -82, -78, 24, -48, 0, 24, 
19, 63, 43, -41, -12, 53, -82, -78, 24, -48, 0, 24, 
19, 63, 43, -41, -12, 53, -82, -73, 29, -43, 0, 29, 
24, 68, 43, -46, -9, 56, -82, -78, 39, -43, -4, 29, 
24, 73, 48, -48, -12, 61, -87, -73, 48, -43, 0, 24, 
29, 73, 43, -51, -7, 58, -92, -68, 53, -43, 0, 24, 
34, 73, 39, -53, -2, 56, -92, -68, 68, -43, 0, 24, 
39, 73, 34, -56, 2, 53, -97, -63, 78, -39, 0, 24, 
39, 78, 39, -58, 0, 58, -97, -58, 78, -39, 0, 24, 
43, 78, 34, -61, 4, 56, -97, -53, 87, -39, -4, 24, 
39, 78, 39, -58, 0, 58, -102, -48, 102, -34, -4, 24, 
34, 78, 43, -56, -4, 61, -102, -43, 107, -34, -4, 24, 
43, 78, 34, -61, 4, 56, -102, -34, 126, -34, 0, 24, 
43, 73, 29, -58, 7, 51, -107, -34, 131, -34, -9, 24, 
48, 78, 29, -63, 9, 53, -107, -19, 146, -34, -9, 24, 
48, 68, 19, -58, 14, 43, -112, -14, 151, -34, -19, 19, 
53, 58, 4, -56, 24, 31, -117, 4, 170, -34, -19, 19, 
58, 58, 0, -58, 29, 29, -117, 14, 185, -39, -19, 14, 
63, 58, -4, -61, 34, 26, -117, 34, 200, -39, -14, 14, 
63, 53, -9, -58, 36, 21, -117, 48, 214, -43, -29, 9, 
63, 48, -14, -56, 39, 17, -112, 78, 229, -39, -29, 9, 
68, 43, -24, -56, 46, 9, -112, 97, 239, -39, -39, 4, 
68, 39, -29, -53, 48, 4, -107, 126, 258, -34, -39, 4, 
68, 24, -43, -46, 56, -9, -97, 146, 263, -34, -43, -4, 
63, 29, -34, -46, 48, -2, -87, 170, 287, -29, -39, -4, 
58, 29, -29, -43, 43, 0, -82, 185, 297, -24, -43, -9, 
58, 29, -29, -43, 43, 0, -63, 219, 302, -19, -48, -9, 
58, 29, -29, -43, 43, 0, -48, 234, 307, -14, -48, -9, 
63, 29, -34, -46, 48, -2, -43, 253, 307, -14, -48, -9, 
58, 24, -34, -41, 46, -4, -29, 268, 302, -14, -48, -9, 
58, 29, -29, -43, 43, 0, -9, 287, 302, -14, -48, -9, 
48, 24, -24, -36, 36, 0, 14, 292, 297, -19, -48, -14, 
39, 29, -9, -34, 24, 9, 19, 297, 287, -24, -48, -14, 
34, 39, 4, -36, 14, 21, 34, 297, 263, -29, -48, -19, 
34, 43, 9, -39, 12, 26, 39, 253, 229, -34, -48, -19, 
29, 48, 19, -39, 4, 34, 43, 204, 185, -48, -48, -24, 
19, 48, 29, -34, -4, 39, 43, 175, 170, -58, -53, -24, 
14, 39, 24, -26, -4, 31, 43, 131, 146, -73, -68, -29, 
14, 39, 24, -26, -4, 31, 43, 126, 131, -73, -63, -29, 
4, 39, 34, -21, -14, 36, 34, 112, 107, -78, -68, -34, 
4, 29, 24, -17, -9, 26, 19, 107, 102, -78, -63, -39, 
0, 19, 19, -9, -9, 19, 14, 92, 87, -87, -68, -43, 
-4, 24, 29, -9, -17, 26, 14, 82, 63, -92, -63, -43, 
-4, 29, 34, -12, -19, 31, 14, 73, 39, -97, -58, -43, 
-4, 24, 29, -9, -17, 26, 9, 63, 29, -92, -53, -39, 
-9, 24, 34, -7, -21, 29, 4, 58, 19, -92, -53, -39, 
-9, 29, 39, -9, -24, 34, -19, 48, 9, -97, -43, -39, 
-14, 24, 39, -4, -26, 31, -43, 43, -4, -97, -43, -39, 
-9, 24, 34, -7, -21, 29, -39, 43, -9, -92, -34, -34, 
-4, 14, 19, -4, -12, 17, -53, 29, -24, -92, -39, -34, 
-9, 14, 24, -2, -17, 19, -58, 34, -24, -82, -29, -29, 
-9, 4, 14, 2, -12, 9, -63, 34, -34, -78, -29, -29, 
-9, 4, 14, 2, -12, 9, -53, 19, -34, -78, -19, -29, 
-14, -9, 4, 12, -9, -2, -63, 9, -39, -78, -19, -29, 
-19, -9, 9, 14, -14, 0, -63, 4, -48, -73, -14, -24, 
-24, -9, 14, 17, -19, 2, -63, -9, -63, -73, -14, -24, 
-24, -9, 14, 17, -19, 2, -53, -9, -63, -63, -9, -24, 
-24, -9, 14, 17, -19, 2, -48, -24, -63, -58, -14, -29, 
-19, -14, 4, 17, -12, -4, -48, -29, -63, -53, -4, -19, 
-19, -14, 4, 17, -12, -4, -48, -34, -78, -53, -4, -34, 
-19, -14, 4, 17, -12, -4, -53, -39, -78, -48, -4, -24, 
-29, -14, 14, 21, -21, 0, -48, -43, -78, -48, -4, -24, 
-24, -19, 4, 21, -14, -7, -48, -58, -73, -43, 0, -24, 
-29, -24, 4, 26, -17, -9, -43, -58, -78, -43, 0, -24, 
-29, -24, 4, 26, -17, -9, -43, -53, -78, -24, 0, -24, 
-29, -24, 4, 26, -17, -9, -43, -58, -78, -29, 0, -24, 
-29, -24, 4, 26, -17, -9, -43, -58, -78, -29, 4, -19, 
-29, -24, 4, 26, -17, -9, -43, -63, -78, -29, 4, -14, 
-29, -24, 4, 26, -17, -9, -29, -58, -73, -19, 4, -14, 
-29, -24, 4, 26, -17, -9, -29, -53, -73, -19, 4, -14, 
-29, -24, 4, 26, -17, -9, -29, -53, -63, 0, 14, -14, 
-29, -24, 4, 26, -17, -9, -29, -53, -58, 4, 14, -14, 
-29, -24, 4, 26, -17, -9, -19, -48, -58, 9, 14, -14, 
-29, -24, 4, 26, -17, -9, -14, -43, -58, 9, 14, -14, 
